016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001359220,00	
8111000	 0000000000000,00	
8113000	 0000000780422,00	
8114000	 0000000237515,00	
8115000	 0000000341283,00	
8130000	 0000000313122,00	
8131000	 0000000000000,00	
8133000	 0000000077184,00	
8134000	 0000000007420,00	
8135000	 0000000228518,00	
8140000	 0000000052508,00	
8141000	 0000000000000,00	
8143000	 0000000018524,00	
8144000	 0000000003264,00	
8145000	 0000000030720,00	
8310000	 0000009486959,00	
8311000	 0000000159228,00	
8312000	 0000000002344,00	
8314000	 0000000291062,00	
8315000	 0000001611927,00	
8315100	 0000001074733,00	
8315200	 0000000537194,00	
8317000	 0000007150906,00	
8318000	 0000000271492,00	
8318100	 0000000007982,00	
8318900	 0000000263510,00	
8319000	 0000000000000,00	
8510000	 0000016306453,00	
8511000	 0000000361997,00	
8513000	 0000015944456,00	
8520000	 0000000689892,00	
8521000	 0000000000000,00	
8523000	 0000000689892,00	
8530000	 0000000270809,00	
8531000	 0000000000000,00	
8533000	 0000000270809,00	
8540000	 0000014998653,00	
8543000	 0000003585682,00	
8544000	 0000007868435,00	
8545000	 0000003544536,00	
8560000	 0000000906714,00	
8563000	 0000000327916,00	
8564000	 0000000237515,00	
8565000	 0000000341283,00	
8610000	 0000004099353,00	
8620000	 0000000086171,00	
8630000	 0000000002898,00	
8640000	 0000005281653,00	
8660000	 0000000016884,00	
8700000	 0000000007581,00	
8710000	 0000000008633,00	
8711000	 0000000000071,00	
8712000	 0000000003538,00	
8713000	 0000000000788,00	
8714000	 0000000002656,00	
8715000	 0000000000259,00	
8716000	 0000000000887,00	
8717000	 0000000000434,00	
8720000	 0000000001052,00	
8721000	 0000000000537,00	
8722000	 0000000000248,00	
8723000	 0000000000000,00	
8724000	 0000000000041,00	
8725000	 0000000000212,00	
8726000	 0000000000004,00	
8727000	 0000000000010,00	
8910000	 0000000473545,00	
8911000	 0000000000000,00	
8913000	 0000000295721,00	
8914000	 0000000085637,00	
8915000	 0000000092187,00	
