049	BANCO SECURITY
8110000	 0000000258505,00	
8111000	 0000000000000,00	
8113000	 0000000226815,00	
8114000	 0000000010626,00	
8115000	 0000000021064,00	
8130000	 0000000031686,00	
8131000	 0000000000000,00	
8133000	 0000000015169,00	
8134000	 0000000000121,00	
8135000	 0000000016396,00	
8140000	 0000000003170,00	
8141000	 0000000000000,00	
8143000	 0000000000703,00	
8144000	 0000000000307,00	
8145000	 0000000002160,00	
8310000	 0000001198759,00	
8311000	 0000000019703,00	
8312000	 0000000000000,00	
8314000	 0000000008835,00	
8315000	 0000000262133,00	
8315100	 0000000234837,00	
8315200	 0000000027296,00	
8317000	 0000000908088,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003473431,00	
8511000	 0000000001323,00	
8513000	 0000003472108,00	
8520000	 0000000684741,00	
8521000	 0000000000000,00	
8523000	 0000000684741,00	
8530000	 0000000187846,00	
8531000	 0000000000000,00	
8533000	 0000000187846,00	
8540000	 0000001494455,00	
8543000	 0000000271793,00	
8544000	 0000000700480,00	
8545000	 0000000522182,00	
8560000	 0000000051275,00	
8563000	 0000000019586,00	
8564000	 0000000010625,00	
8565000	 0000000021064,00	
8610000	 0000000408675,00	
8620000	 0000000014060,00	
8630000	 0000000012371,00	
8640000	 0000000763445,00	
8660000	 0000000000208,00	
8700000	 0000000000412,00	
8710000	 0000000000547,00	
8711000	 0000000000000,00	
8712000	 0000000000383,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000029,00	
8716000	 0000000000003,00	
8717000	 0000000000132,00	
8720000	 0000000000135,00	
8721000	 0000000000000,00	
8722000	 0000000000053,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000080,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
8910000	 0000000091661,00	
8911000	 0000000000000,00	
8913000	 0000000073068,00	
8914000	 0000000008462,00	
8915000	 0000000010131,00	
