037	BANCO SANTANDER-CHILE
8110000	 0000001871455,00	
8111000	 0000000000000,00	
8113000	 0000001078482,00	
8114000	 0000000527138,00	
8115000	 0000000265835,00	
8130000	 0000000350525,00	
8131000	 0000000000000,00	
8133000	 0000000144688,00	
8134000	 0000000016285,00	
8135000	 0000000189552,00	
8140000	 0000000069690,00	
8141000	 0000000000000,00	
8143000	 0000000021807,00	
8144000	 0000000011929,00	
8145000	 0000000035954,00	
8310000	 0000011821730,00	
8311000	 0000000434201,00	
8312000	 0000000034273,00	
8314000	 0000000173385,00	
8315000	 0000001841139,00	
8315100	 0000001100089,00	
8315200	 0000000741050,00	
8317000	 0000008905336,00	
8318000	 0000000433396,00	
8318100	 0000000008996,00	
8318900	 0000000424400,00	
8319000	 0000000000000,00	
8510000	 0000010560399,00	
8511000	 0000000005303,00	
8513000	 0000010555096,00	
8520000	 0000000881802,00	
8521000	 0000000000000,00	
8523000	 0000000881802,00	
8530000	 0000000398512,00	
8531000	 0000000000000,00	
8533000	 0000000398512,00	
8540000	 0000019128549,00	
8543000	 0000003920222,00	
8544000	 0000010416035,00	
8545000	 0000004792292,00	
8560000	 0000001252529,00	
8563000	 0000000459556,00	
8564000	 0000000527138,00	
8565000	 0000000265835,00	
8610000	 0000004184264,00	
8620000	 0000000065912,00	
8630000	 0000000008603,00	
8640000	 0000007552841,00	
8660000	 0000000010110,00	
8700000	 0000000005226,00	
8710000	 0000000005617,00	
8711000	 0000000001101,00	
8712000	 0000000001830,00	
8713000	 0000000000368,00	
8714000	 0000000000506,00	
8715000	 0000000000427,00	
8716000	 0000000000133,00	
8717000	 0000000001252,00	
8720000	 0000000000391,00	
8721000	 0000000000176,00	
8722000	 0000000000072,00	
8723000	 0000000000000,00	
8724000	 0000000000003,00	
8725000	 0000000000100,00	
8726000	 0000000000000,00	
8727000	 0000000000040,00	
8910000	 0000000663778,00	
8911000	 0000000000000,00	
8913000	 0000000398072,00	
8914000	 0000000180787,00	
8915000	 0000000084919,00	
