055	BANCO CONSORCIO
8110000	 0000000158779,00	
8111000	 0000000000000,00	
8113000	 0000000153474,00	
8114000	 0000000002016,00	
8115000	 0000000003289,00	
8130000	 0000000004145,00	
8131000	 0000000000000,00	
8133000	 0000000002576,00	
8134000	 0000000000030,00	
8135000	 0000000001539,00	
8140000	 0000000000175,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000175,00	
8310000	 0000000111862,00	
8311000	 0000000000000,00	
8312000	 0000000000829,00	
8314000	 0000000000000,00	
8315000	 0000000062757,00	
8315100	 0000000060717,00	
8315200	 0000000002040,00	
8317000	 0000000048276,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002850613,00	
8511000	 0000000000000,00	
8513000	 0000002850613,00	
8520000	 0000000131317,00	
8521000	 0000000000000,00	
8523000	 0000000131317,00	
8530000	 0000000104905,00	
8531000	 0000000000000,00	
8533000	 0000000104905,00	
8540000	 0000000675110,00	
8543000	 0000000039022,00	
8544000	 0000000543900,00	
8545000	 0000000092188,00	
8560000	 0000000005769,00	
8563000	 0000000000464,00	
8564000	 0000000002016,00	
8565000	 0000000003289,00	
8610000	 0000000085164,00	
8620000	 0000000001374,00	
8630000	 0000000000163,00	
8640000	 0000000025023,00	
8660000	 0000000000138,00	
8700000	 0000000000131,00	
8710000	 0000000000136,00	
8711000	 0000000000000,00	
8712000	 0000000000010,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000005,00	
8717000	 0000000000120,00	
8720000	 0000000000005,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000003,00	
8727000	 0000000000002,00	
8910000	 0000000081594,00	
8911000	 0000000000000,00	
8913000	 0000000078219,00	
8914000	 0000000001707,00	
8915000	 0000000001668,00	
