039	ITAÚ CORPBANCA
8110000	 0000001524880,00	
8111000	 0000000000000,00	
8113000	 0000001100779,00	
8114000	 0000000243756,00	
8115000	 0000000180345,00	
8130000	 0000000098630,00	
8131000	 0000000000000,00	
8133000	 0000000032310,00	
8134000	 0000000003220,00	
8135000	 0000000063100,00	
8140000	 0000000017075,00	
8141000	 0000000000000,00	
8143000	 0000000006496,00	
8144000	 0000000000761,00	
8145000	 0000000009818,00	
8310000	 0000005620676,00	
8311000	 0000000534583,00	
8312000	 0000000001197,00	
8314000	 0000000055146,00	
8315000	 0000001533086,00	
8315100	 0000000987688,00	
8315200	 0000000545398,00	
8317000	 0000002604093,00	
8318000	 0000000892571,00	
8318100	 0000000653693,00	
8318900	 0000000238878,00	
8319000	 0000000000000,00	
8510000	 0000012640647,00	
8511000	 0000000065471,00	
8513000	 0000012575176,00	
8520000	 0000001010367,00	
8521000	 0000000000000,00	
8523000	 0000001010367,00	
8530000	 0000000559168,00	
8531000	 0000000000000,00	
8533000	 0000000559168,00	
8540000	 0000009113848,00	
8543000	 0000001810353,00	
8544000	 0000004842627,00	
8545000	 0000002460868,00	
8560000	 0000000650920,00	
8563000	 0000000226819,00	
8564000	 0000000243756,00	
8565000	 0000000180345,00	
8610000	 0000002559367,00	
8620000	 0000000065816,00	
8630000	 0000000018081,00	
8640000	 0000002969659,00	
8660000	 0000000007753,00	
8700000	 0000000000778,00	
8710000	 0000000002245,00	
8711000	 0000000000007,00	
8712000	 0000000000868,00	
8713000	 0000000000195,00	
8714000	 0000000000000,00	
8715000	 0000000000012,00	
8716000	 0000000000423,00	
8717000	 0000000000740,00	
8720000	 0000000001467,00	
8721000	 0000000000001,00	
8722000	 0000000000652,00	
8723000	 0000000000291,00	
8724000	 0000000000000,00	
8725000	 0000000000003,00	
8726000	 0000000000000,00	
8727000	 0000000000520,00	
8910000	 0000000671461,00	
8911000	 0000000000000,00	
8913000	 0000000501006,00	
8914000	 0000000106952,00	
8915000	 0000000063503,00	
