037	BANCO SANTANDER-CHILE
8110000	 0000001797210,00	
8111000	 0000000000000,00	
8113000	 0000001103497,00	
8114000	 0000000413482,00	
8115000	 0000000280231,00	
8130000	 0000000144983,00	
8131000	 0000000000000,00	
8133000	 0000000056164,00	
8134000	 0000000006057,00	
8135000	 0000000082762,00	
8140000	 0000000026721,00	
8141000	 0000000000000,00	
8143000	 0000000012601,00	
8144000	 0000000003442,00	
8145000	 0000000010678,00	
8310000	 0000011100986,00	
8311000	 0000000401719,00	
8312000	 0000000028119,00	
8314000	 0000000131118,00	
8315000	 0000001264324,00	
8315100	 0000001140899,00	
8315200	 0000000123425,00	
8317000	 0000008923423,00	
8318000	 0000000352283,00	
8318100	 0000000006873,00	
8318900	 0000000345410,00	
8319000	 0000000000000,00	
8510000	 0000011463368,00	
8511000	 0000000028349,00	
8513000	 0000011435019,00	
8520000	 0000000945309,00	
8521000	 0000000000000,00	
8523000	 0000000945309,00	
8530000	 0000000462092,00	
8531000	 0000000000000,00	
8533000	 0000000462092,00	
8540000	 0000020447427,00	
8543000	 0000004028248,00	
8544000	 0000011375668,00	
8545000	 0000005043511,00	
8560000	 0000001137095,00	
8563000	 0000000443382,00	
8564000	 0000000413482,00	
8565000	 0000000280231,00	
8610000	 0000003491400,00	
8620000	 0000000055346,00	
8630000	 0000000008412,00	
8640000	 0000007541661,00	
8660000	 0000000004167,00	
8700000	 0000000001969,00	
8710000	 0000000002012,00	
8711000	 0000000000023,00	
8712000	 0000000000568,00	
8713000	 0000000000183,00	
8714000	 0000000000120,00	
8715000	 0000000000047,00	
8716000	 0000000000034,00	
8717000	 0000000001037,00	
8720000	 0000000000043,00	
8721000	 0000000000000,00	
8722000	 0000000000014,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000029,00	
8910000	 0000000626786,00	
8911000	 0000000000000,00	
8913000	 0000000386177,00	
8914000	 0000000149839,00	
8915000	 0000000090770,00	
