049	BANCO SECURITY
811000000	 0549055955530,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0517527029047,00	
811200100	 0452280250679,00	
811200101	 0452280250679,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0004896646588,00	
811200700	 0003333280951,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0054140279030,00	
811201100	 0000104417297,00	
811201200	 0002772154502,00	
811300000	 0012610970181,00	
811300100	 0000000000000,00	
811300200	 0006231806599,00	
811300300	 0000000000000,00	
811300400	 0006379163582,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0018917956302,00	
811400100	 0014876627239,00	
811400200	 0002554426217,00	
811400300	 0001486902846,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0174321537855,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0162612477970,00	
812200100	 0161911296644,00	
812200101	 0160492698390,00	
812200102	 0000000000000,00	
812200103	 0001418598254,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000701181326,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0008217261388,00	
812300100	 0000000000000,00	
812300200	 0004120720975,00	
812300300	 0000000000000,00	
812300400	 0004096540413,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0003491798497,00	
812400100	 0003491798497,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0007806257073,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0004723539049,00	
813200100	 0004530669299,00	
813200101	 0004530669299,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000031201398,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000161668352,00	
813201100	 0000000000000,00	
813201200	 0000000000000,00	
813300000	 0000336474984,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000336474984,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0002746243040,00	
813400100	 0001564234593,00	
813400200	 0000370759898,00	
813400300	 0000811248549,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0002610894714,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001822549221,00	
814200100	 0001708591848,00	
814200101	 0001708591848,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000006456497,00	
814200700	 0000030458256,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000077042620,00	
814201100	 0000000000000,00	
814201200	 0000000000000,00	
814300000	 0000302471307,00	
814300100	 0000000000000,00	
814300200	 0000004241468,00	
814300300	 0000000000000,00	
814300400	 0000298229839,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000485874186,00	
814400100	 0000251952529,00	
814400200	 0000106401877,00	
814400300	 0000127519780,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 7409012838420,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 5860804342689,00	
821200100	 5064742718403,00	
821200101	 5054221148994,00	
821200102	 0010101846171,00	
821200103	 0000419723238,00	
821200104	 0000000000000,00	
821200600	 0273797062413,00	
821200700	 0048044499068,00	
821200800	 0005099143212,00	
821200900	 0000000000000,00	
821201000	 0463601259055,00	
821201100	 0001957084678,00	
821201200	 0003562575860,00	
821300000	 1029594690649,00	
821300100	 0000509228238,00	
821300200	 0251714158164,00	
821300300	 0000000000000,00	
821300400	 0775939549356,00	
821300500	 0001431754891,00	
821300600	 0000000000000,00	
821400000	 0518613805082,00	
821400100	 0321001187127,00	
821400200	 0076465773494,00	
821400300	 0121146844461,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 1337003116463,00	
831100000	 0031907903313,00	
831100100	 0010386581400,00	
831100200	 0021521321913,00	
831200000	 0004955826199,00	
831300000	 0000000000000,00	
831500000	 0265765234970,00	
831500100	 0176564091967,00	
831500200	 0089201143003,00	
831600000	 0772808175537,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0220111987747,00	
831600400	 0552696187790,00	
831600500	 0000000000000,00	
831700000	 0175074279621,00	
831700100	 0137505462232,00	
831700200	 0037568817389,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0086491696823,00	
831800100	 0000000000000,00	
831800200	 0086491696823,00	
831900000	 0000000000000,00	
