016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1610936960739,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1008479779073,00	
811200100	 0901076542057,00	
811200101	 0895317708717,00	
811200102	 0004987844704,00	
811200103	 0000770988636,00	
811200104	 0000000000000,00	
811200600	 0010957419872,00	
811200700	 0010702191157,00	
811200800	 0006224140116,00	
811200900	 0005301067009,00	
811201000	 0053125056087,00	
811201100	 0012757654042,00	
811201200	 0008335708733,00	
811300000	 0304182056627,00	
811300100	 0000123700084,00	
811300200	 0009805695142,00	
811300300	 0000000000000,00	
811300400	 0289315318154,00	
811300500	 0000000000000,00	
811300600	 0004937343247,00	
811400000	 0298275125039,00	
811400100	 0169600367991,00	
811400200	 0016550779981,00	
811400300	 0111642033868,00	
811400400	 0000000000000,00	
811400500	 0000481943199,00	
812000000	 0646583642008,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0373006450590,00	
812200100	 0316281639809,00	
812200101	 0316140299083,00	
812200102	 0000000000000,00	
812200103	 0000141340726,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003554234945,00	
812200800	 0005150917706,00	
812200900	 0000000000000,00	
812201000	 0029435094798,00	
812201100	 0010731229854,00	
812201200	 0007853333478,00	
812300000	 0207744887067,00	
812300100	 0000110925670,00	
812300200	 0000141965119,00	
812300300	 0000000000000,00	
812300400	 0206466303227,00	
812300500	 0000000000000,00	
812300600	 0001025693051,00	
812400000	 0065832304351,00	
812400100	 0044611910314,00	
812400200	 0003761382260,00	
812400300	 0017237231029,00	
812400400	 0000000000000,00	
812400500	 0000221780748,00	
813000000	 0073120227759,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0013739068936,00	
813200100	 0010565202584,00	
813200101	 0008393540949,00	
813200102	 0000425249796,00	
813200103	 0001746411839,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000350200024,00	
813200900	 0001401869078,00	
813201000	 0000000000000,00	
813201100	 0001155718704,00	
813201200	 0000266078546,00	
813300000	 0002079491902,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0002079491902,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0057301666921,00	
813400100	 0017404993970,00	
813400200	 0001836667456,00	
813400300	 0038060005495,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0013341607792,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0003877390045,00	
814200100	 0002735228181,00	
814200101	 0001907727303,00	
814200102	 0000000000000,00	
814200103	 0000827500878,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000438058798,00	
814201000	 0000075745463,00	
814201100	 0000528735917,00	
814201200	 0000099621686,00	
814300000	 0000694965691,00	
814300100	 0000000390873,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000694574818,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0008769252056,00	
814400100	 0006008771466,00	
814400200	 0000194410872,00	
814400300	 0002565447469,00	
814400400	 0000000000000,00	
814400500	 0000000622249,00	
821000000	 47568738148515,00	
821100000	 0688424660874,00	
821100100	 0000000000000,00	
821100200	 0688424660874,00	
821200000	 29824074461378,00	
821200100	 25218280557650,00	
821200101	 13047959153516,00	
821200102	 5297017826124,00	
821200103	 6873303578010,00	
821200104	 0000000000000,00	
821200600	 1523254073310,00	
821200700	 0163270743343,00	
821200800	 0066306783105,00	
821200900	 1132868173436,00	
821201000	 1584335841058,00	
821201100	 0126694677753,00	
821201200	 0009063611723,00	
821300000	 12963037314865,00	
821300100	 0001313677610,00	
821300200	 2888571297682,00	
821300300	 9980049281873,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0093103057700,00	
821400000	 4093201711398,00	
821400100	 1909897081727,00	
821400200	 0110373193762,00	
821400300	 2037507773509,00	
821400400	 0000333170186,00	
821400500	 0035090492214,00	
831000000	 12704225593251,00	
831100000	 0294370092980,00	
831100100	 0000000000000,00	
831100200	 0294370092980,00	
831200000	 0221780423556,00	
831300000	 0000000000000,00	
831500000	 2777913643610,00	
831500100	 1800560980450,00	
831500200	 0977352663160,00	
831600000	 3726179178462,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0002655652108,00	
831600400	 3723523526354,00	
831600500	 0000000000000,00	
831700000	 4790577612514,00	
831700100	 4059654533988,00	
831700200	 0307766846066,00	
831700300	 0423156232460,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0893404642129,00	
831800100	 0002188558624,00	
831800200	 0891216083505,00	
831900000	 0000000000000,00	
832000000	 7023393973184,00	
832100000	 0247899516038,00	
832100100	 0049171649235,00	
832100200	 0198727866803,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 6775494457146,00	
832700100	 6772791153616,00	
832700101	 0000000000000,00	
832700102	 6772791153616,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0002703303530,00	
832700201	 0000000000000,00	
832700202	 0002703303530,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 0064514384138,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 0064514384138,00	
833200000	 0000000000000,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0206225870799,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0026995062298,00	
833500500	 0136379491652,00	
833500600	 0042851316849,00	
833500700	 0000000000000,00	
841000000	 1310637480489,00	
841000100	 0120544367781,00	
841000200	 0002250000000,00	
841000300	 0000000000000,00	
841000400	 0613978373421,00	
841000500	 0001873755011,00	
841000600	 0558554806442,00	
841000700	 0013436177834,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0000000000000,00	
844200000	 0000000000000,00	
844300000	 0000000000000,00	
844400000	 0560294465520,00	
844400100	 0560294465520,00	
844400200	 0000000000000,00	
844500000	 1581956244000,00	
844500100	 1155840084000,00	
844500200	 0000000000000,00	
844500300	 0426116160000,00	
844600000	 0000552277231,00	
845250000	 0642141777692,00	
845250100	 0026680161961,00	
845250200	 0000000000000,00	
845250300	 0015592514069,00	
845250400	 0000000000000,00	
845250500	 0569206884162,00	
845250501	 0292276685910,00	
845250502	 0003870159653,00	
845250503	 0054609261631,00	
845250504	 0036456771125,00	
845250505	 0038340009547,00	
845250509	 0143653996296,00	
845250600	 0030662217500,00	
845250601	 0001104243093,00	
845250602	 0029557974407,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0175793769716,00	
845500100	 0007563059812,00	
845500200	 0000000000000,00	
845500300	 0001133180970,00	
845500400	 0000000000000,00	
845500500	 0167097528934,00	
845500501	 0017826991154,00	
845500502	 0000000000000,00	
845500503	 0000000000000,00	
845500504	 0000373773177,00	
845500509	 0148896764603,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0001437404578,00	
847100000	 0002022861065,00	
847100100	 0000000000000,00	
847100200	 0001384355830,00	
847100300	 0000148177641,00	
847100400	 0000145057192,00	
847100500	 0000078690932,00	
847100600	 0000066741978,00	
847100700	 0000199837492,00	
847200000	 0000585456487,00	
847200100	 0000000482997,00	
847200200	 0000528167842,00	
847200300	 0000000000000,00	
847200400	 0000007474133,00	
847200500	 0000028092471,00	
847200600	 0000002097873,00	
847200700	 0000019141171,00	
851000000	 24090537294200,00	
851100000	 0693629062429,00	
851200000	 23396908231771,00	
852000000	 1422495656467,00	
852100000	 0000000000000,00	
852200000	 1422495656467,00	
853000000	 0571203288062,00	
853100000	 0000000000000,00	
853200000	 0571203288062,00	
854000000	 19863956667374,00	
854200000	 4074315694063,00	
854300000	 12637532166760,00	
854400000	 3152108806551,00	
855000000	 0946027107080,00	
855200000	 0343569925414,00	
855300000	 0304182056627,00	
855400000	 0298275125039,00	
856050000	 7205884061056,00	
856050100	 0288490861345,00	
856050200	 0196610817184,00	
856050300	 0000000000000,00	
856050400	 2543733961643,00	
856050500	 3331951957747,00	
856050600	 0000000000000,00	
856050800	 0845096463137,00	
856050900	 0000000000000,00	
856150000	 0209764116096,00	
856150100	 0001628796663,00	
856150200	 0001825608679,00	
856150300	 0000000000000,00	
856150400	 0101690721500,00	
856150500	 0103428583533,00	
856150600	 0000000000000,00	
856150800	 0001190405721,00	
856150900	 0000000000000,00	
856250000	 0020479629830,00	
856250100	 0002695582623,00	
856250200	 0001614307500,00	
856250300	 0000000000000,00	
856250400	 0005256642514,00	
856250500	 0010913097193,00	
856250600	 0000000000000,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 1114459503854,00	
856350100	 0001554852349,00	
856350200	 0021495421889,00	
856350300	 0000000000000,00	
856350400	 0125462943273,00	
856350500	 0918828513072,00	
856350600	 0000000000000,00	
856350700	 0002188558624,00	
856350800	 0044929214647,00	
856350900	 0000000000000,00	
856450000	 0004302871493,00	
856450100	 0000000000000,00	
856450200	 0000234268304,00	
856450300	 0000000000000,00	
856450400	 0001769374680,00	
856450500	 0002299228509,00	
856450600	 0000000000000,00	
856450700	 0000000000000,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 4136708843708,00	
856550100	 0418811990181,00	
856550200	 0000000000000,00	
856550300	 0002644105517,00	
856550400	 0002655652108,00	
856550500	 3712597095902,00	
856550600	 0000000000000,00	
856650000	 0012626567214,00	
856650100	 0001680780645,00	
856650200	 0000000820000,00	
856650300	 0000018536117,00	
856650400	 0000000000000,00	
856650500	 0010926430452,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0558679274548,00	
857100000	 0000000000000,00	
857100100	 0000000000000,00	
857100200	 0000000000000,00	
857200000	 0316444574120,00	
857200100	 0256858719165,00	
857200101	 0256766565545,00	
857200102	 0000000000000,00	
857200103	 0000092153620,00	
857200104	 0000000000000,00	
857200600	 0000000000000,00	
857200700	 0003431636744,00	
857200800	 0005598360461,00	
857200900	 0005080496234,00	
857201000	 0024917498965,00	
857201100	 0012223593904,00	
857201200	 0008334268647,00	
857300000	 0112084447792,00	
857300100	 0000099564868,00	
857300200	 0008640523601,00	
857300300	 0000000000000,00	
857300400	 0102482346320,00	
857300500	 0000000000000,00	
857300600	 0000862013003,00	
857400000	 0130150252636,00	
857400100	 0047942213696,00	
857400200	 0004079418476,00	
857400300	 0078128248490,00	
857400400	 0000000000000,00	
857400500	 0000000371974,00	
858000000	 0000000000000,00	
858100000	 0000000000000,00	
858200000	 0000000000000,00	
858300000	 0000000000000,00	
858400000	 0000000000000,00	
859000000	 0000000000000,00	
859100000	 0000000000000,00	
859200000	 0000000000000,00	
859300000	 0000000000000,00	
859400000	 0000000000000,00	
