037	BANCO SANTANDER-CHILE
811000000	 1952689310859,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1281342003203,00	
811200100	 1096774400978,00	
811200101	 1096770782580,00	
811200102	 0000000000000,00	
811200103	 0000003618398,00	
811200104	 0000000000000,00	
811200600	 0029477914872,00	
811200700	 0010497726243,00	
811200800	 0009576580845,00	
811200900	 0007526839812,00	
811201000	 0104018689787,00	
811201100	 0008684227316,00	
811201200	 0014785623350,00	
811300000	 0478843740231,00	
811300100	 0000081435151,00	
811300200	 0000203584472,00	
811300300	 0002490151155,00	
811300400	 0472610212026,00	
811300500	 0000000000000,00	
811300600	 0003458357427,00	
811400000	 0192503567425,00	
811400100	 0159602058266,00	
811400200	 0007094664918,00	
811400300	 0024886847604,00	
811400400	 0000024763961,00	
811400500	 0000895232676,00	
812000000	 1079881244332,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0644905509457,00	
812200100	 0592573237204,00	
812200101	 0592569618806,00	
812200102	 0000000000000,00	
812200103	 0000003618398,00	
812200104	 0000000000000,00	
812200600	 0004559567957,00	
812200700	 0000201101770,00	
812200800	 0004345344847,00	
812200900	 0000007201902,00	
812201000	 0033145290297,00	
812201100	 0007568530062,00	
812201200	 0002505235418,00	
812300000	 0258215127269,00	
812300100	 0000061608002,00	
812300200	 0000151797797,00	
812300300	 0001616691765,00	
812300400	 0254316690153,00	
812300500	 0000000000000,00	
812300600	 0002068339552,00	
812400000	 0176760607606,00	
812400100	 0163173637721,00	
812400200	 0000005062795,00	
812400300	 0013556637187,00	
812400400	 0000024763961,00	
812400500	 0000000505942,00	
813000000	 0073452902480,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0025460262557,00	
813200100	 0019969893317,00	
813200101	 0019969654209,00	
813200102	 0000000000000,00	
813200103	 0000000239108,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000543371465,00	
813200800	 0000551775305,00	
813200900	 0000068892044,00	
813201000	 0001184215094,00	
813201100	 0000179194277,00	
813201200	 0002962921055,00	
813300000	 0003437382590,00	
813300100	 0000007449567,00	
813300200	 0000000238019,00	
813300300	 0000000000000,00	
813300400	 0003419058700,00	
813300500	 0000000000000,00	
813300600	 0000010636304,00	
813400000	 0044555257333,00	
813400100	 0031369174761,00	
813400200	 0001714996155,00	
813400300	 0010983572689,00	
813400400	 0000000000000,00	
813400500	 0000487513728,00	
814000000	 0013733445154,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0006835642359,00	
814200100	 0004970654435,00	
814200101	 0004970654435,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000077589356,00	
814200800	 0000047994035,00	
814200900	 0000000000000,00	
814201000	 0000577465232,00	
814201100	 0000001034434,00	
814201200	 0001160904867,00	
814300000	 0003533812402,00	
814300100	 0000052157478,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0003472122245,00	
814300500	 0000000000000,00	
814300600	 0000009532679,00	
814400000	 0003363990393,00	
814400100	 0002608427697,00	
814400200	 0000192995644,00	
814400300	 0000531986409,00	
814400400	 0000000000000,00	
814400500	 0000030580643,00	
821000000	 39773729371617,00	
821100000	 0000040845235,00	
821100100	 0000000000000,00	
821100200	 0000040845235,00	
821200000	 18544593042073,00	
821200100	 14189652246033,00	
821200101	 14189541096905,00	
821200102	 0000000000000,00	
821200103	 0000111149128,00	
821200104	 0000000000000,00	
821200600	 1630453404776,00	
821200700	 0156575850125,00	
821200800	 0131524433082,00	
821200900	 0789252615116,00	
821201000	 1331120503860,00	
821201100	 0052985620062,00	
821201200	 0263028369019,00	
821300000	 15975848166576,00	
821300100	 0001566215041,00	
821300200	 0002047302012,00	
821300300	 0087543954331,00	
821300400	 15806122602355,00	
821300500	 0000000000000,00	
821300600	 0078568092837,00	
821400000	 5253247317733,00	
821400100	 3582345821506,00	
821400200	 0159744491238,00	
821400300	 1507512653102,00	
821400400	 0002592965329,00	
821400500	 0001051386558,00	
831000000	 11434172692916,00	
831100000	 0675391608958,00	
831100100	 0448326027220,00	
831100200	 0227065581738,00	
831200000	 0153954035878,00	
831300000	 0000000000000,00	
831500000	 1307590281843,00	
831500100	 1057213007129,00	
831500200	 0250377274714,00	
831600000	 8977236181968,00	
831600100	 1740255253853,00	
831600200	 0379642281240,00	
831600300	 0844643409170,00	
831600400	 6012695237705,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0320000584269,00	
831800100	 0001375414038,00	
831800200	 0318625170231,00	
831900000	 0000000000000,00	
832000000	 1186502098606,00	
832100000	 0098914740619,00	
832100100	 0077704511139,00	
832100200	 0021210229480,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0008609927725,00	
832500100	 0001075392080,00	
832500200	 0000000000000,00	
832500300	 0007534535645,00	
832700000	 1078977430262,00	
832700100	 1078977430262,00	
832700101	 0000000000000,00	
832700102	 1078942349447,00	
832700103	 0000000000000,00	
832700104	 0000035080815,00	
832700200	 0000000000000,00	
832700201	 0000000000000,00	
832700202	 0000000000000,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 22611199072861,00	
833050000	 0796484587480,00	
833050100	 0000000000000,00	
833050200	 0796484587480,00	
833100000	 9081950721863,00	
833200000	 0000000000000,00	
833300000	 12732763763518,00	
833300100	 12173380066358,00	
833300200	 0000000000000,00	
833300300	 0559383697160,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0021685000000,00	
833500100	 0021685000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0193157140000,00	
841000100	 0125280000000,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0067877140000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0009133121032,00	
844200000	 0000555985393,00	
844300000	 0000000000000,00	
844400000	 0007657703385,00	
844400100	 0000000000000,00	
844400200	 0007657703385,00	
844500000	 3287566675520,00	
844500100	 2647819539520,00	
844500200	 0224283880000,00	
844500300	 0415463256000,00	
844600000	 0000088741813,00	
845250000	 0727273858229,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
845250400	 0000000000000,00	
845250500	 0706272254122,00	
845250501	 0322499014281,00	
845250502	 0028034275340,00	
845250503	 0019502375643,00	
845250504	 0022118700008,00	
845250505	 0090911365313,00	
845250509	 0223206523537,00	
845250600	 0021001604107,00	
845250601	 0009151567476,00	
845250602	 0011850036631,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0397578541165,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0000000000000,00	
845500400	 0000000000000,00	
845500500	 0397578541165,00	
845500501	 0000000000000,00	
845500502	 0000020384106,00	
845500503	 0038694081427,00	
845500504	 0000000000000,00	
845500509	 0358864075632,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0003925493859,00	
847100000	 0004292050674,00	
847100100	 0000015265166,00	
847100200	 0000581564778,00	
847100300	 0001763823407,00	
847100400	 0000123451432,00	
847100500	 0000020524891,00	
847100600	 0000093463062,00	
847100700	 0001693957938,00	
847200000	 0000366556815,00	
847200100	 0000000000000,00	
847200200	 0000000000020,00	
847200300	 0000316830805,00	
847200400	 0000000000060,00	
847200500	 0000000000000,00	
847200600	 0000017020872,00	
847200700	 0000032705058,00	
851000000	 10922748521133,00	
851100000	 0000040845235,00	
851200000	 10922707675898,00	
852000000	 1118970989378,00	
852100000	 0000000000000,00	
852200000	 1118970989378,00	
853000000	 0706814104667,00	
853100000	 0000000000000,00	
853200000	 0706814104667,00	
854000000	 25000561471023,00	
854200000	 4471564914352,00	
854300000	 15471224547453,00	
854400000	 5057772009218,00	
855000000	 1057018441319,00	
855200000	 0385671133663,00	
855300000	 0478843740231,00	
855400000	 0192503567425,00	
856050000	 3872925005245,00	
856050100	 0654647219646,00	
856050200	 0153010377667,00	
856050300	 0000000000000,00	
856050400	 1179292279317,00	
856050500	 0000000000000,00	
856050600	 1637830015854,00	
856050800	 0248145112761,00	
856050900	 0000000000000,00	
856150000	 0104868874601,00	
856150100	 0019873778973,00	
856150200	 0000175093246,00	
856150300	 0000000000000,00	
856150400	 0063652583108,00	
856150500	 0000000000000,00	
856150600	 0021167419274,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0009692809984,00	
856250100	 0000124165500,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0008584107720,00	
856250500	 0000000000000,00	
856250600	 0000984536764,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0587448859602,00	
856350100	 0000746444839,00	
856350200	 0000768564965,00	
856350300	 0000000000000,00	
856350400	 0055217579198,00	
856350500	 0000000000000,00	
856350600	 0458860799092,00	
856350700	 0001375414038,00	
856350800	 0070480057470,00	
856350900	 0000000000000,00	
856450000	 0001898496609,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0000843732500,00	
856450500	 0000000000000,00	
856450600	 0001054764109,00	
856450700	 0000000000000,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 6853454080366,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 0844541039452,00	
856550500	 6008913040914,00	
856550600	 0000000000000,00	
856650000	 0003884566509,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0000102369718,00	
856650500	 0003782196791,00	
