999	SISTEMA FINANCIERO
411000000	 3797509860665,00	
411100000	 3067565423835,00	
411150000	 0019702191727,00	
411150100	 0010353215613,00	
411150101	 0010097827435,00	
411150102	 0000255388178,00	
411150103	 0000000000000,00	
411150200	 0001154651745,00	
411150201	 0000060596304,00	
411150202	 0001094055441,00	
411150203	 0000000000000,00	
411150300	 0008036144966,00	
411150301	 0008036144966,00	
411150302	 0000000000000,00	
411150400	 0000158179403,00	
411150401	 0000158179403,00	
411150402	 0000000000000,00	
411200000	 0064413381481,00	
411200100	 0026684392498,00	
411200101	 0000000428381,00	
411200102	 0026683964117,00	
411200109	 0000000000000,00	
411200200	 0022901360473,00	
411200201	 0022009210677,00	
411200202	 0000609766603,00	
411200209	 0000282383193,00	
411200300	 0014827628510,00	
411200301	 0000000000000,00	
411200302	 0001565079638,00	
411200303	 0000031125025,00	
411200304	 0000244277053,00	
411200309	 0012987146794,00	
411250000	 0054395946134,00	
411250100	 0002310157024,00	
411250101	 0001591537483,00	
411250102	 0000718619541,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0016458082908,00	
411250201	 0005593259317,00	
411250202	 0007219475976,00	
411250203	 0000000000000,00	
411250204	 0000013388363,00	
411250205	 0000022590851,00	
411250206	 0003609368401,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0035627706202,00	
411250301	 0000000000000,00	
411250302	 0034306845260,00	
411250309	 0001320860942,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 1599144076874,00	
411280100	 1275902981661,00	
411280101	 1149935721885,00	
411280102	 0092605469516,00	
411280103	 0003514465065,00	
411280104	 0000699110810,00	
411280105	 0001745819221,00	
411280106	 0027402395164,00	
411280200	 0104318127349,00	
411280201	 0015170178605,00	
411280202	 0043175636694,00	
411280203	 0000493423600,00	
411280204	 0032734176275,00	
411280205	 0000067968573,00	
411280209	 0012676743602,00	
411280300	 0032451779157,00	
411280400	 0006951922212,00	
411280500	 0064723853420,00	
411280501	 0039945380985,00	
411280502	 0024778472435,00	
411280600	 0094954351324,00	
411280601	 0036438158792,00	
411280602	 0058516192532,00	
411280700	 0016652853564,00	
411280701	 0015590407318,00	
411280702	 0000139083662,00	
411280709	 0000923362584,00	
411280900	 0003188208187,00	
411280901	 0000000000000,00	
411280902	 0000096585345,00	
411280990	 0003091622842,00	
411350000	 0407023140654,00	
411350100	 0003150556546,00	
411350200	 0020939994281,00	
411350300	 0000476176691,00	
411350400	 0376140437710,00	
411350401	 0185976321924,00	
411350402	 0190164115786,00	
411350500	 0004713245698,00	
411350900	 0001602729728,00	
411350901	 0001384872843,00	
411350902	 0000067287779,00	
411350903	 0000000000000,00	
411350990	 0000150569106,00	
411380000	 0773842925719,00	
411380100	 0342438285376,00	
411380200	 0062117731162,00	
411380300	 0365169522145,00	
411380400	 0000065933583,00	
411380900	 0004051453453,00	
411380901	 0000362180905,00	
411380990	 0003689272548,00	
411450000	 0149043761246,00	
411450100	 0080860122017,00	
411450101	 0000005123271,00	
411450102	 0062309609861,00	
411450109	 0018545388885,00	
411450200	 0001767108218,00	
411450201	 0000023852498,00	
411450202	 0001743255720,00	
411450209	 0000000000000,00	
411450300	 0000001244666,00	
411450400	 0017404487978,00	
411450900	 0049010798367,00	
411700000	 0595192563453,00	
411720000	 0585118269907,00	
411720100	 0474635993246,00	
411720101	 0412279144497,00	
411720102	 0061753076707,00	
411720109	 0000603772042,00	
411720200	 0063971528865,00	
411720201	 0057749852353,00	
411720202	 0004006903921,00	
411720209	 0002214772591,00	
411720300	 0046510747796,00	
411720301	 0006618473991,00	
411720302	 0016109168027,00	
411720303	 0002873310339,00	
411720304	 0001241610681,00	
411720309	 0019668184758,00	
411740000	 0010074293546,00	
411740100	 0001698429577,00	
411740101	 0000000000000,00	
411740102	 0001698429577,00	
411740103	 0000000000000,00	
411740104	 0000000000000,00	
411740200	 0008375863969,00	
411800000	 0134751873377,00	
411800100	 0176149924323,00	
411800200	-0054295340432,00	
