001	BANCO DE CHILE
811000000	 1017388226166,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0584300834599,00	
811200100	 0500826583833,00	
811200101	 0378307627849,00	
811200102	 0000000000000,00	
811200103	 0122518955984,00	
811200104	 0000000000000,00	
811200600	 0011948552339,00	
811200700	 0004596032807,00	
811200800	 0006552235826,00	
811200900	 0000543510218,00	
811201000	 0049674857657,00	
811201100	 0003265363196,00	
811201200	 0006893698723,00	
811300000	 0204461564345,00	
811300100	 0000163103298,00	
811300200	 0000338166756,00	
811300300	 0000000000000,00	
811300400	 0203323823262,00	
811300500	 0000000000000,00	
811300600	 0000636471029,00	
811400000	 0228625827222,00	
811400100	 0192001356854,00	
811400200	 0003012980586,00	
811400300	 0032612320894,00	
811400400	 0000000000000,00	
811400500	 0000999168888,00	
812000000	 0431886481708,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0240104995050,00	
812200100	 0208023114743,00	
812200101	 0169673327206,00	
812200102	 0000000000000,00	
812200103	 0038349787537,00	
812200104	 0000000000000,00	
812200600	 0008987951470,00	
812200700	 0000000000000,00	
812200800	 0005369953381,00	
812200900	 0000262781065,00	
812201000	 0009220940398,00	
812201100	 0002266314806,00	
812201200	 0005973939187,00	
812300000	 0097178988167,00	
812300100	 0000058638014,00	
812300200	 0000172063568,00	
812300300	 0000000000000,00	
812300400	 0096355116164,00	
812300500	 0000000000000,00	
812300600	 0000593170421,00	
812400000	 0094602498491,00	
812400100	 0073780380021,00	
812400200	 0000000000000,00	
812400300	 0020822118470,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0065544485153,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0016178590030,00	
813200100	 0014181157567,00	
813200101	 0014181157567,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000145587128,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000776665779,00	
813201100	 0000097007614,00	
813201200	 0000978171942,00	
813300000	 0001408648830,00	
813300100	 0000003001172,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0001396643695,00	
813300500	 0000000000000,00	
813300600	 0000009003963,00	
813400000	 0047957246293,00	
813400100	 0036250682906,00	
813400200	 0000298791210,00	
813400300	 0010999189148,00	
813400400	 0000000000000,00	
813400500	 0000408583029,00	
814000000	 0007218648877,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001758601231,00	
814200100	 0001412206823,00	
814200101	 0001412206823,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000010243077,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000304617542,00	
814201100	 0000000130007,00	
814201200	 0000031403782,00	
814300000	 0001266676986,00	
814300100	 0000053929794,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001212747192,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0004193370660,00	
814400100	 0003743921606,00	
814400200	 0000024486660,00	
814400300	 0000349341068,00	
814400400	 0000000000000,00	
814400500	 0000075621326,00	
821000000	 38121800410576,00	
821100000	 0270618756071,00	
821100100	 0000000000000,00	
821100200	 0270618756071,00	
821200000	 20952244823607,00	
821200100	 15761230765247,00	
821200101	 12705314243294,00	
821200102	 0009302455394,00	
821200103	 3046614066559,00	
821200104	 0000000000000,00	
821200600	 1754408429567,00	
821200700	 0252922187126,00	
821200800	 0081765287027,00	
821200900	 0661207346351,00	
821201000	 2368222092980,00	
821201100	 0059436097815,00	
821201200	 0013052617494,00	
821300000	 11557903266790,00	
821300100	 0003619420580,00	
821300200	 0024528001723,00	
821300300	 0000000000000,00	
821300400	 11365920012827,00	
821300500	 0000000000000,00	
821300600	 0163835831660,00	
821400000	 5341033564108,00	
821400100	 3443734171936,00	
821400200	 0268201664593,00	
821400300	 1627572436100,00	
821400400	 0000484008021,00	
821400500	 0001041283458,00	
831000000	 12697511581674,00	
831100000	 0376023976989,00	
831100100	 0000000000000,00	
831100200	 0376023976989,00	
831200000	 0382464737621,00	
831300000	 0000000000000,00	
831500000	 2507829341239,00	
831500100	 2095832300757,00	
831500200	 0411997040482,00	
831600000	 9362380775692,00	
831600100	 1365345140898,00	
831600200	 0291585479802,00	
831600300	 1457349000667,00	
831600400	 6248101154325,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0068812750133,00	
831800100	 0000000000000,00	
831800200	 0068812750133,00	
831900000	 0000000000000,00	
832000000	 0870758904253,00	
832100000	 0122306685500,00	
832100100	 0011589188719,00	
832100200	 0110717496781,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0748452218753,00	
832700100	 0333504943096,00	
832700101	 0013019365996,00	
832700102	 0229187661857,00	
832700103	 0091297915243,00	
832700104	 0000000000000,00	
832700200	 0414947275657,00	
832700201	 0000000000000,00	
832700202	 0414947275657,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 23584715881083,00	
833050000	 5460207646285,00	
833050100	 0000491168657,00	
833050200	 5459716477628,00	
833100000	 3364107120288,00	
833200000	 14760401114510,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000021372244,00	
833360000	 0000043765420,00	
833370000	 0000000000000,00	
833380000	 0000028482380,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0053937375590,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0006411625732,00	
833500500	 0000000000000,00	
833500600	 0047525749858,00	
833500700	 0000000000000,00	
841000000	 5483914723636,00	
841000100	 0000000000000,00	
841000200	 0014515848000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0017920800000,00	
841000600	 5451478075636,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0004659260512,00	
844200000	 0000340400863,00	
844300000	 0003985742070,00	
844400000	 4293182560000,00	
844400100	 4293182560000,00	
844400200	 0000000000000,00	
844500000	 6670779836000,00	
844500100	 5783037836000,00	
844500200	 0000000000000,00	
844500300	 0887742000000,00	
844600000	 0002520743142,00	
845250000	 0569927356518,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000764541471,00	
845250400	 0000000000000,00	
845250500	 0569162815047,00	
845250501	 0392367509703,00	
845250502	 0000000000000,00	
845250503	 0010990162246,00	
845250504	 0025142490903,00	
845250505	 0093999117109,00	
845250509	 0046663535086,00	
845250600	 0000000000000,00	
