049	BANCO SECURITY
8110000	 0000000180876,00	
8111000	 0000000000000,00	
8113000	 0000000162981,00	
8114000	 0000000007330,00	
8115000	 0000000010565,00	
8130000	 0000000011073,00	
8131000	 0000000000000,00	
8133000	 0000000004612,00	
8134000	 0000000000178,00	
8135000	 0000000006283,00	
8140000	 0000000002529,00	
8141000	 0000000000000,00	
8143000	 0000000001150,00	
8144000	 0000000000000,00	
8145000	 0000000001379,00	
8310000	 0000001061276,00	
8311000	 0000000004367,00	
8312000	 0000000000000,00	
8314000	 0000000025649,00	
8315000	 0000000211755,00	
8315100	 0000000193808,00	
8315200	 0000000017947,00	
8317000	 0000000819505,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002136924,00	
8511000	 0000000000000,00	
8513000	 0000002136924,00	
8520000	 0000000784120,00	
8521000	 0000000000000,00	
8523000	 0000000784120,00	
8530000	 0000000135560,00	
8531000	 0000000000000,00	
8533000	 0000000135560,00	
8540000	 0000001125889,00	
8543000	 0000000215621,00	
8544000	 0000000556214,00	
8545000	 0000000354054,00	
8560000	 0000000025941,00	
8563000	 0000000008046,00	
8564000	 0000000007330,00	
8565000	 0000000010565,00	
8610000	 0000000384671,00	
8620000	 0000000024849,00	
8630000	 0000000001498,00	
8640000	 0000000649753,00	
8660000	 0000000000505,00	
