037	BANCO SANTANDER-CHILE
8110000	 0000001821383,00	
8111000	 0000000000000,00	
8113000	 0000001106522,00	
8114000	 0000000427446,00	
8115000	 0000000287415,00	
8130000	 0000000178259,00	
8131000	 0000000000000,00	
8133000	 0000000066043,00	
8134000	 0000000007139,00	
8135000	 0000000105077,00	
8140000	 0000000031536,00	
8141000	 0000000000000,00	
8143000	 0000000014203,00	
8144000	 0000000004388,00	
8145000	 0000000012945,00	
8310000	 0000011133860,00	
8311000	 0000000394952,00	
8312000	 0000000093881,00	
8314000	 0000000130690,00	
8315000	 0000001257118,00	
8315100	 0000001137743,00	
8315200	 0000000119375,00	
8317000	 0000008935980,00	
8318000	 0000000321239,00	
8318100	 0000000006621,00	
8318900	 0000000314618,00	
8319000	 0000000000000,00	
8510000	 0000011561251,00	
8511000	 0000000005458,00	
8513000	 0000011555793,00	
8520000	 0000000928787,00	
8521000	 0000000000000,00	
8523000	 0000000928787,00	
8530000	 0000000520794,00	
8531000	 0000000000000,00	
8533000	 0000000520794,00	
8540000	 0000020826701,00	
8543000	 0000004458098,00	
8544000	 0000011456751,00	
8545000	 0000004911852,00	
8560000	 0000001166091,00	
8563000	 0000000451230,00	
8564000	 0000000427446,00	
8565000	 0000000287415,00	
8610000	 0000003546593,00	
8620000	 0000000059227,00	
8630000	 0000000008529,00	
8640000	 0000007514963,00	
8660000	 0000000004548,00	
8700000	 0000000002174,00	
8710000	 0000000002328,00	
8711000	 0000000000034,00	
8712000	 0000000000654,00	
8713000	 0000000000216,00	
8714000	 0000000000127,00	
8715000	 0000000000047,00	
8716000	 0000000000065,00	
8717000	 0000000001185,00	
8720000	 0000000000154,00	
8721000	 0000000000000,00	
8722000	 0000000000014,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000140,00	
8910000	 0000000625312,00	
8911000	 0000000000000,00	
8913000	 0000000384484,00	
8914000	 0000000151980,00	
8915000	 0000000088848,00	
