039	ITAÚ CORPBANCA
8110000	 0000001561659,00	
8111000	 0000000000000,00	
8113000	 0000001131231,00	
8114000	 0000000247025,00	
8115000	 0000000183403,00	
8130000	 0000000126883,00	
8131000	 0000000000000,00	
8133000	 0000000042697,00	
8134000	 0000000004487,00	
8135000	 0000000079699,00	
8140000	 0000000021101,00	
8141000	 0000000000000,00	
8143000	 0000000007794,00	
8144000	 0000000001091,00	
8145000	 0000000012216,00	
8310000	 0000005597503,00	
8311000	 0000000501973,00	
8312000	 0000000001555,00	
8314000	 0000000042832,00	
8315000	 0000001511097,00	
8315100	 0000000978862,00	
8315200	 0000000532235,00	
8317000	 0000002632209,00	
8318000	 0000000907837,00	
8318100	 0000000653257,00	
8318900	 0000000254580,00	
8319000	 0000000000000,00	
8510000	 0000012662147,00	
8511000	 0000000069166,00	
8513000	 0000012592981,00	
8520000	 0000001044298,00	
8521000	 0000000000000,00	
8523000	 0000001044298,00	
8530000	 0000000549049,00	
8531000	 0000000000000,00	
8533000	 0000000549049,00	
8540000	 0000009192999,00	
8543000	 0000001882353,00	
8544000	 0000004876183,00	
8545000	 0000002434463,00	
8560000	 0000000664843,00	
8563000	 0000000234415,00	
8564000	 0000000247025,00	
8565000	 0000000183403,00	
8610000	 0000002502785,00	
8620000	 0000000064048,00	
8630000	 0000000017528,00	
8640000	 0000003004627,00	
8660000	 0000000008515,00	
8700000	 0000000001276,00	
8710000	 0000000002988,00	
8711000	 0000000000015,00	
8712000	 0000000001140,00	
8713000	 0000000000199,00	
8714000	 0000000000000,00	
8715000	 0000000000016,00	
8716000	 0000000000439,00	
8717000	 0000000001179,00	
8720000	 0000000001712,00	
8721000	 0000000000001,00	
8722000	 0000000000857,00	
8723000	 0000000000296,00	
8724000	 0000000000000,00	
8725000	 0000000000003,00	
8726000	 0000000000000,00	
8727000	 0000000000555,00	
8910000	 0000000676421,00	
8911000	 0000000000000,00	
8913000	 0000000508488,00	
8914000	 0000000106239,00	
8915000	 0000000061694,00	
