051	BANCO FALABELLA
8110000	 0000000286134,00	
8111000	 0000000000000,00	
8113000	 0000000007038,00	
8114000	 0000000034063,00	
8115000	 0000000245033,00	
8130000	 0000000150194,00	
8131000	 0000000000000,00	
8133000	 0000000000474,00	
8134000	 0000000000108,00	
8135000	 0000000149612,00	
8140000	 0000000027638,00	
8141000	 0000000000000,00	
8143000	 0000000000250,00	
8144000	 0000000000170,00	
8145000	 0000000027218,00	
8310000	 0000003207860,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003207816,00	
8318000	 0000000000044,00	
8318100	 0000000000044,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000004,00	
8511000	 0000000000000,00	
8513000	 0000000000004,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003327585,00	
8543000	 0000000076900,00	
8544000	 0000000476961,00	
8545000	 0000002773724,00	
8560000	 0000000286133,00	
8563000	 0000000007038,00	
8564000	 0000000034062,00	
8565000	 0000000245033,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003200749,00	
8660000	 0000000004611,00	
8700000	 0000000001865,00	
8710000	 0000000002362,00	
8711000	 0000000000000,00	
8712000	 0000000002052,00	
8713000	 0000000000083,00	
8714000	 0000000000048,00	
8715000	 0000000000000,00	
8716000	 0000000000053,00	
8717000	 0000000000126,00	
8720000	 0000000000497,00	
8721000	 0000000000000,00	
8722000	 0000000000396,00	
8723000	 0000000000068,00	
8724000	 0000000000000,00	
8725000	 0000000000012,00	
8726000	 0000000000007,00	
8727000	 0000000000014,00	
8910000	 0000000150597,00	
8911000	 0000000000000,00	
8913000	 0000000005451,00	
8914000	 0000000019957,00	
8915000	 0000000125189,00	
