016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001522142,00	
8111000	 0000000000000,00	
8113000	 0000000870897,00	
8114000	 0000000258526,00	
8115000	 0000000392719,00	
8130000	 0000000170760,00	
8131000	 0000000000000,00	
8133000	 0000000046204,00	
8134000	 0000000003905,00	
8135000	 0000000120651,00	
8140000	 0000000022813,00	
8141000	 0000000000000,00	
8143000	 0000000008336,00	
8144000	 0000000000988,00	
8145000	 0000000013489,00	
8310000	 0000010706956,00	
8311000	 0000000227847,00	
8312000	 0000000003494,00	
8314000	 0000000320320,00	
8315000	 0000002012060,00	
8315100	 0000001317622,00	
8315200	 0000000694438,00	
8317000	 0000007796163,00	
8318000	 0000000347072,00	
8318100	 0000000006839,00	
8318900	 0000000340233,00	
8319000	 0000000000000,00	
8510000	 0000019483313,00	
8511000	 0000000483794,00	
8513000	 0000018999519,00	
8520000	 0000000844456,00	
8521000	 0000000000000,00	
8523000	 0000000844456,00	
8530000	 0000000295794,00	
8531000	 0000000000000,00	
8533000	 0000000295794,00	
8540000	 0000017062803,00	
8543000	 0000005144473,00	
8544000	 0000008508272,00	
8545000	 0000003410058,00	
8560000	 0000001000714,00	
8563000	 0000000349469,00	
8564000	 0000000258526,00	
8565000	 0000000392719,00	
8610000	 0000004591300,00	
8620000	 0000000080525,00	
8630000	 0000000004435,00	
8640000	 0000006007395,00	
8660000	 0000000023301,00	
8700000	 0000000005143,00	
8710000	 0000000006050,00	
8711000	 0000000000013,00	
8712000	 0000000001088,00	
8713000	 0000000000479,00	
8714000	 0000000001167,00	
8715000	 0000000000212,00	
8716000	 0000000000427,00	
8717000	 0000000002664,00	
8720000	 0000000000907,00	
8721000	 0000000000010,00	
8722000	 0000000000143,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000718,00	
8726000	 0000000000001,00	
8727000	 0000000000034,00	
8910000	 0000000525812,00	
8911000	 0000000000000,00	
8913000	 0000000315039,00	
8914000	 0000000093947,00	
8915000	 0000000116826,00	
