001	BANCO DE CHILE
8110000	 0000001084746,00	
8111000	 0000000000000,00	
8113000	 0000000504176,00	
8114000	 0000000258432,00	
8115000	 0000000322138,00	
8130000	 0000000176985,00	
8131000	 0000000000000,00	
8133000	 0000000026913,00	
8134000	 0000000003228,00	
8135000	 0000000146844,00	
8140000	 0000000014798,00	
8141000	 0000000000000,00	
8143000	 0000000003656,00	
8144000	 0000000001481,00	
8145000	 0000000009661,00	
8310000	 0000011137863,00	
8311000	 0000000241521,00	
8312000	 0000000089128,00	
8314000	 0000000321697,00	
8315000	 0000002208592,00	
8315100	 0000001812265,00	
8315200	 0000000396327,00	
8317000	 0000008127442,00	
8318000	 0000000149483,00	
8318100	 0000000000000,00	
8318900	 0000000149483,00	
8319000	 0000000000000,00	
8510000	 0000012465267,00	
8511000	 0000000235170,00	
8513000	 0000012230097,00	
8520000	 0000000177709,00	
8521000	 0000000000000,00	
8523000	 0000000177709,00	
8530000	 0000000179658,00	
8531000	 0000000000000,00	
8533000	 0000000179658,00	
8540000	 0000017174066,00	
8543000	 0000004250466,00	
8544000	 0000008986883,00	
8545000	 0000003936717,00	
8560000	 0000000887212,00	
8563000	 0000000306642,00	
8564000	 0000000258432,00	
8565000	 0000000322138,00	
8610000	 0000004052303,00	
8620000	 0000000046655,00	
8630000	 0000000005685,00	
8640000	 0000007020000,00	
8660000	 0000000013220,00	
8700000	 0000000002330,00	
8710000	 0000000005442,00	
8711000	 0000000000002,00	
8712000	 0000000000834,00	
8713000	 0000000000158,00	
8714000	 0000000000019,00	
8715000	 0000000003068,00	
8716000	 0000000000161,00	
8717000	 0000000001200,00	
8720000	 0000000003112,00	
8721000	 0000000000001,00	
8722000	 0000000000120,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000002630,00	
8726000	 0000000000014,00	
8727000	 0000000000347,00	
8910000	 0000000449322,00	
8911000	 0000000000000,00	
8913000	 0000000229005,00	
8914000	 0000000124802,00	
8915000	 0000000095515,00	
