028	BANCO BICE
8110000	 0000000144202,00	
8111000	 0000000000000,00	
8113000	 0000000133795,00	
8114000	 0000000007267,00	
8115000	 0000000003140,00	
8130000	 0000000002095,00	
8131000	 0000000000000,00	
8133000	 0000000001255,00	
8134000	 0000000000019,00	
8135000	 0000000000821,00	
8140000	 0000000000643,00	
8141000	 0000000000000,00	
8143000	 0000000000531,00	
8144000	 0000000000000,00	
8145000	 0000000000112,00	
8310000	 0000001529593,00	
8311000	 0000000029107,00	
8312000	 0000000007354,00	
8314000	 0000000030893,00	
8315000	 0000000409623,00	
8315100	 0000000400209,00	
8315200	 0000000009414,00	
8317000	 0000000913954,00	
8318000	 0000000130559,00	
8318100	 0000000000000,00	
8318900	 0000000130559,00	
8319000	 0000000008103,00	
8510000	 0000004610649,00	
8511000	 0000000000000,00	
8513000	 0000004610649,00	
8520000	 0000000170074,00	
8521000	 0000000000000,00	
8523000	 0000000170074,00	
8530000	 0000000082164,00	
8531000	 0000000000000,00	
8533000	 0000000082164,00	
8540000	 0000001728518,00	
8543000	 0000000388225,00	
8544000	 0000001184237,00	
8545000	 0000000156056,00	
8560000	 0000000023843,00	
8563000	 0000000013436,00	
8564000	 0000000007267,00	
8565000	 0000000003140,00	
8610000	 0000001102900,00	
8620000	 0000000019425,00	
8630000	 0000000000779,00	
8640000	 0000000405881,00	
8660000	 0000000000608,00	
8700000	 0000000000227,00	
8710000	 0000000000324,00	
8711000	 0000000000000,00	
8712000	 0000000000126,00	
8713000	 0000000000000,00	
8714000	 0000000000003,00	
8715000	 0000000000000,00	
8716000	 0000000000023,00	
8717000	 0000000000172,00	
8720000	 0000000000097,00	
8721000	 0000000000000,00	
8722000	 0000000000092,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000003,00	
8910000	 0000000026592,00	
8911000	 0000000000000,00	
8913000	 0000000021380,00	
8914000	 0000000004509,00	
8915000	 0000000000703,00	
