039	ITAÚ CORPBANCA
811000000	 1544832088546,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1171513826989,00	
811200100	 1042851994886,00	
811200101	 0841489434986,00	
811200102	 0201011339089,00	
811200103	 0000351220811,00	
811200104	 0000000000000,00	
811200600	 0000845575342,00	
811200700	 0010633073274,00	
811200800	 0000252088489,00	
811200900	 0001779891521,00	
811201000	 0060974559439,00	
811201100	 0051993248025,00	
811201200	 0002183396013,00	
811300000	 0232389893033,00	
811300100	 0001295748441,00	
811300200	 0007418189068,00	
811300300	 0000000000000,00	
811300400	 0209472895639,00	
811300500	 0011058901276,00	
811300600	 0003144158609,00	
811400000	 0140928368524,00	
811400100	 0112201281098,00	
811400200	 0008496711880,00	
811400300	 0019048095121,00	
811400400	 0000011360706,00	
811400500	 0001170919719,00	
812000000	 0934250542500,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0670276005305,00	
812200100	 0575609367567,00	
812200101	 0436700335491,00	
812200102	 0096844417443,00	
812200103	 0042064614633,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000022998769,00	
812200800	 0000239344147,00	
812200900	 0000000000000,00	
812201000	 0048471435024,00	
812201100	 0045932859798,00	
812201200	 0000000000000,00	
812300000	 0185229716534,00	
812300100	 0000714795720,00	
812300200	 0003527099116,00	
812300300	 0000000000000,00	
812300400	 0128994753570,00	
812300500	 0051246947282,00	
812300600	 0000746120846,00	
812400000	 0078744820661,00	
812400100	 0062223475669,00	
812400200	 0000087253634,00	
812400300	 0012918406402,00	
812400400	 0000038385438,00	
812400500	 0003477299518,00	
813000000	 0197118051432,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0092612759861,00	
813200100	 0063818539040,00	
813200101	 0028912931983,00	
813200102	 0032384526513,00	
813200103	 0002521080544,00	
813200104	 0000000000000,00	
813200600	 0018056032338,00	
813200700	 0001997058036,00	
813200800	 0000036669634,00	
813200900	 0000002203795,00	
813201000	 0002597878338,00	
813201100	 0006104378680,00	
813201200	 0000000000000,00	
813300000	 0005961745383,00	
813300100	 0000011028756,00	
813300200	 0000133868130,00	
813300300	 0000000000000,00	
813300400	 0005117390084,00	
813300500	 0000699458413,00	
813300600	 0000000000000,00	
813400000	 0098543546188,00	
813400100	 0072876617284,00	
813400200	 0004224350684,00	
813400300	 0019706420484,00	
813400400	 0000002043317,00	
813400500	 0001734114419,00	
814000000	 0042205291463,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0014611774961,00	
814200100	 0010427795771,00	
814200101	 0007046838863,00	
814200102	 0003380956908,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000271486131,00	
814200800	 0000049200387,00	
814200900	 0000009377051,00	
814201000	 0001315725618,00	
814201100	 0002538190003,00	
814201200	 0000000000000,00	
814300000	 0004642814228,00	
814300100	 0000229522129,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0004029164370,00	
814300500	 0000384127729,00	
814300600	 0000000000000,00	
814400000	 0022950702274,00	
814400100	 0017295450919,00	
814400200	 0001317765300,00	
814400300	 0003806571387,00	
814400400	 0000073693122,00	
814400500	 0000457221546,00	
821000000	 27178520075749,00	
821100000	 0020909757182,00	
821100100	 0000000000000,00	
821100200	 0020909757182,00	
821200000	 17088726009386,00	
821200100	 13274404119355,00	
821200101	 8873229868904,00	
821200102	 3395380917144,00	
821200103	 1005793333307,00	
821200104	 0000000000000,00	
821200600	 1749316345787,00	
821200700	 0108761082906,00	
821200800	 0029144051476,00	
821200900	 0309230118300,00	
821201000	 0981344442012,00	
821201100	 0636525849550,00	
821201200	 0000000000000,00	
821300000	 6886729761396,00	
821300100	 0014619308900,00	
821300200	 0077420770136,00	
821300300	 0000000000000,00	
821300400	 6432967644125,00	
821300500	 0310998496834,00	
821300600	 0050723541401,00	
821400000	 3182154547785,00	
821400100	 2285124707051,00	
821400200	 0140572323804,00	
821400300	 0715424978090,00	
821400400	 0000679920225,00	
821400500	 0040352618615,00	
831000000	 7963530342827,00	
831100000	 0510267667539,00	
831100100	 0123339425119,00	
831100200	 0386928242420,00	
831200000	 0169467569111,00	
831300000	 0019993052519,00	
831500000	 1831761715229,00	
831500100	 1077197779986,00	
831500200	 0754563935243,00	
831600000	 4807611092728,00	
831600100	 0431849284961,00	
831600200	 0131898050849,00	
831600300	 3242085147001,00	
831600400	 1001778609917,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0624429245701,00	
831800100	 0360992438078,00	
831800200	 0263436807623,00	
831900000	 0000000000000,00	
832000000	 1355670206743,00	
832100000	 0016631911832,00	
832100100	 0012437014583,00	
832100200	 0004194897249,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1108371818544,00	
832500100	 0015707936548,00	
832500200	 0000000000000,00	
832500300	 1092663881996,00	
832700000	 0230666476367,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0230666476367,00	
832700201	 0000000000000,00	
832700202	 0230666476367,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 7698603117272,00	
833050000	 0512593221688,00	
833050100	 0270234216600,00	
833050200	 0242359005088,00	
833100000	 7083784247770,00	
833200000	 0000000000000,00	
833300000	 0102225647814,00	
833300100	 0102225647814,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0414763930520,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0023856960250,00	
833500500	 0000000000000,00	
833500600	 0390906970270,00	
833500700	 0000000000000,00	
841000000	 3308372842439,00	
841000100	 0131502940304,00	
841000200	 0020148098550,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0044916000000,00	
841000600	 3111805803585,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0005335380289,00	
844200000	 0001282876092,00	
844300000	 0000902365703,00	
844400000	 0296068783478,00	
844400100	 0013543392000,00	
844400200	 0282525391478,00	
844500000	 2468756466688,00	
844500100	 2434919956688,00	
844500200	 0000000000000,00	
844500300	 0033836510000,00	
844600000	 0000000000000,00	
845250000	 0422553017618,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000806627870,00	
845250400	 0002780274686,00	
845250500	 0346155508157,00	
845250501	 0186986807688,00	
845250502	 0006489833201,00	
845250503	 0009146714121,00	
845250504	 0014245479062,00	
845250505	 0000153803777,00	
845250509	 0129132870308,00	
845250600	 0072810606905,00	
845250601	 0034778267711,00	
845250602	 0018307658721,00	
845250603	 0002483841904,00	
845250609	 0017240838569,00	
