037	BANCO SANTANDER-CHILE
811000000	 1680543194192,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1153352252936,00	
811200100	 0981947608605,00	
811200101	 0981938472689,00	
811200102	 0000000000000,00	
811200103	 0000009135916,00	
811200104	 0000000000000,00	
811200600	 0024937098316,00	
811200700	 0009921161079,00	
811200800	 0007843047080,00	
811200900	 0006197764593,00	
811201000	 0104584254409,00	
811201100	 0007213078702,00	
811201200	 0010708240152,00	
811300000	 0368383851025,00	
811300100	 0000126055721,00	
811300200	 0000277341546,00	
811300300	 0001820293591,00	
811300400	 0362551188629,00	
811300500	 0000000000000,00	
811300600	 0003608971538,00	
811400000	 0158807090231,00	
811400100	 0137740061462,00	
811400200	 0004857802493,00	
811400300	 0015845761824,00	
811400400	 0000007016883,00	
811400500	 0000356447569,00	
812000000	 0959502599971,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0579396871237,00	
812200100	 0529263916622,00	
812200101	 0529259753337,00	
812200102	 0000000000000,00	
812200103	 0000004163285,00	
812200104	 0000000000000,00	
812200600	 0003832218219,00	
812200700	 0000394540163,00	
812200800	 0003281426295,00	
812200900	 0000007201902,00	
812201000	 0035109395463,00	
812201100	 0005879699600,00	
812201200	 0001628472973,00	
812300000	 0211220628637,00	
812300100	 0000100386854,00	
812300200	 0000193689206,00	
812300300	 0001332324683,00	
812300400	 0208535782228,00	
812300500	 0000000000000,00	
812300600	 0001058445666,00	
812400000	 0168885100097,00	
812400100	 0157773110504,00	
812400200	 0000000025799,00	
812400300	 0011084158792,00	
812400400	 0000000000000,00	
812400500	 0000027805002,00	
813000000	 0210827294868,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0094442414017,00	
813200100	 0068836246000,00	
813200101	 0068834740621,00	
813200102	 0000000000000,00	
813200103	 0000001505379,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0003676295470,00	
813200800	 0003689991990,00	
813200900	 0001944353645,00	
813201000	 0005773527840,00	
813201100	 0001092548490,00	
813201200	 0009429450582,00	
