999	SISTEMA FINANCIERO
411000000	 10461941769368,00	
411100000	 8926354811464,00	
411150000	 0052853058026,00	
411150100	 0022120900752,00	
411150101	 0021968607446,00	
411150102	 0000152293306,00	
411150103	 0000000000000,00	
411150200	 0004590713737,00	
411150201	 0004590713737,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0025543687430,00	
411150301	 0025543687430,00	
411150302	 0000000000000,00	
411150400	 0000597756107,00	
411150401	 0000597756107,00	
411150402	 0000000000000,00	
411200000	 0181990822810,00	
411200100	 0097102400928,00	
411200101	 0001221696383,00	
411200102	 0095880704545,00	
411200109	 0000000000000,00	
411200200	 0049890031072,00	
411200201	 0046281797415,00	
411200202	 0002374642704,00	
411200209	 0001233590953,00	
411200300	 0034998390810,00	
411200301	 0000000000000,00	
411200302	 0004539461450,00	
411200303	 0000248440670,00	
411200304	 0000602096815,00	
411200309	 0029608391875,00	
411250000	 0137692705738,00	
411250100	 0016882547717,00	
411250101	 0015619527944,00	
411250102	 0001263015607,00	
411250103	 0000000004166,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0018992359614,00	
411250201	 0003714139598,00	
411250202	 0002402486157,00	
411250203	 0000000000000,00	
411250204	 0000109260232,00	
411250205	 0000025484064,00	
411250206	 0005967071249,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0006773918314,00	
411250300	 0101760219908,00	
411250301	 0000000000000,00	
411250302	 0096411870801,00	
411250309	 0005348349107,00	
411250400	 0000057578499,00	
411250401	 0000000000000,00	
411250402	 0000057578499,00	
411250409	 0000000000000,00	
411280000	 4238932059701,00	
411280100	 3388056933268,00	
411280101	 3041476518172,00	
411280102	 0230551030000,00	
411280103	 0010070107253,00	
411280104	 0002960352435,00	
411280105	 0006699275856,00	
411280106	 0096299649552,00	
411280200	 0198196922717,00	
411280201	 0026943195847,00	
411280202	 0077876595541,00	
411280203	 0001768607227,00	
411280204	 0067841125122,00	
411280205	 0000198081530,00	
411280209	 0023569317450,00	
411280300	 0095784336706,00	
411280400	 0021574169566,00	
411280500	 0157363335226,00	
411280501	 0110357167134,00	
411280502	 0047006168092,00	
411280600	 0304102336738,00	
411280601	 0131431593011,00	
411280602	 0172670743727,00	
411280700	 0068639704925,00	
411280701	 0064234142000,00	
411280702	 0000512796667,00	
411280709	 0003892766258,00	
411280900	 0005214320555,00	
411280901	 0000003372793,00	
411280902	 0000288358403,00	
411280990	 0004922589359,00	
411350000	 1420480524577,00	
411350100	 0014528266550,00	
411350200	 0086293765247,00	
411350300	 0001935785350,00	
411350400	 1289739479189,00	
