001	BANCO DE CHILE
811000000	 0997884549219,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0536018688392,00	
811200100	 0456712636899,00	
811200101	 0348024855137,00	
811200102	 0000000000000,00	
811200103	 0108687781762,00	
811200104	 0000000000000,00	
811200600	 0014833296269,00	
811200700	 0004199106616,00	
811200800	 0004600490805,00	
811200900	 0000162115350,00	
811201000	 0048160260590,00	
811201100	 0002482128271,00	
811201200	 0004868653592,00	
811300000	 0261221008334,00	
811300100	 0000243390473,00	
811300200	 0000601912380,00	
811300300	 0000000000000,00	
811300400	 0258888251911,00	
811300500	 0000000000000,00	
811300600	 0001487453570,00	
811400000	 0200644852493,00	
811400100	 0171596841043,00	
811400200	 0003225033014,00	
811400300	 0024880497169,00	
811400400	 0000000000000,00	
811400500	 0000942481267,00	
812000000	 0397749327082,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0256144942423,00	
812200100	 0202743446039,00	
812200101	 0173612450397,00	
812200102	 0000000000000,00	
812200103	 0029130995642,00	
812200104	 0000000000000,00	
812200600	 0011223975949,00	
812200700	 0000000000000,00	
812200800	 0003683417776,00	
812200900	 0000107606964,00	
812201000	 0034135474327,00	
812201100	 0001444635440,00	
812201200	 0002806385928,00	
812300000	 0075876280610,00	
812300100	 0000086087152,00	
812300200	 0000048452757,00	
812300300	 0000000000000,00	
812300400	 0075212003050,00	
812300500	 0000000000000,00	
812300600	 0000529737651,00	
812400000	 0065728104049,00	
812400100	 0053595788708,00	
812400200	 0000000000000,00	
812400300	 0012132315341,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0139757388848,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0039081587653,00	
813200100	 0025261071614,00	
813200101	 0024449656600,00	
813200102	 0000000000000,00	
813200103	 0000811415014,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000377409521,00	
813200800	 0000282418329,00	
813200900	 0000000000000,00	
813201000	 0003103832806,00	
813201100	 0000262114214,00	
813201200	 0009794741169,00	
813300000	 0007925001685,00	
813300100	 0000014676826,00	
813300200	 0000000455333,00	
813300300	 0000000000000,00	
813300400	 0007845281210,00	
813300500	 0000000000000,00	
813300600	 0000064588316,00	
813400000	 0092750799510,00	
813400100	 0073586840092,00	
813400200	 0000466304440,00	
813400300	 0016695948688,00	
813400400	 0000000000000,00	
813400500	 0002001706290,00	
814000000	 0041891718393,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0015593931225,00	
814200100	 0013494699252,00	
814200101	 0013230047339,00	
814200102	 0000000000000,00	
814200103	 0000264651913,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000049319491,00	
814200800	 0000002001164,00	
814200900	 0000000000000,00	
814201000	 0000849644978,00	
814201100	 0000018442558,00	
814201200	 0001179823782,00	
814300000	 0007142695945,00	
814300100	 0000157458662,00	
814300200	 0000006690696,00	
814300300	 0000000000000,00	
814300400	 0006977461754,00	
814300500	 0000000000000,00	
814300600	 0000001084833,00	
814400000	 0019155091223,00	
814400100	 0017158293441,00	
814400200	 0000080025209,00	
814400300	 0001592476427,00	
814400400	 0000000000000,00	
814400500	 0000324296146,00	
821000000	 37158641108303,00	
821100000	 0326181003948,00	
821100100	 0000000000102,00	
821100200	 0326181003846,00	
821200000	 20758465019610,00	
821200100	 16150304175415,00	
821200101	 13180423790532,00	
821200102	 0011001604592,00	
821200103	 2958878780291,00	
821200104	 0000000000000,00	
821200600	 1575791243055,00	
821200700	 0177221252137,00	
821200800	 0075823239982,00	
821200900	 0459770611269,00	
821201000	 2250862390397,00	
821201100	 0059843260886,00	
821201200	 0008848846469,00	
821300000	 11061479317594,00	
821300100	 0004522152020,00	
821300200	 0026329194609,00	
821300300	 0000000000000,00	
821300400	 10871036102243,00	
821300500	 0000000000000,00	
821300600	 0159591868722,00	
821400000	 5012515767151,00	
821400100	 3394462045142,00	
821400200	 0228359768470,00	
821400300	 1388227956807,00	
821400400	 0000507140368,00	
821400500	 0000958856364,00	
831000000	 12732954385228,00	
831100000	 0459220119471,00	
831100100	 0000000000000,00	
831100200	 0459220119471,00	
831200000	 0508001371046,00	
831300000	 0000000000000,00	
831500000	 2370973800389,00	
831500100	 1960313478209,00	
831500200	 0410660322180,00	
831600000	 9340931355683,00	
831600100	 1393232318646,00	
831600200	 0287001310212,00	
831600300	 1437866063593,00	
831600400	 6222831663232,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0053827738639,00	
831800100	 0000000000000,00	
831800200	 0053827738639,00	
831900000	 0000000000000,00	
832000000	 0916044624690,00	
832100000	 0149434234622,00	
832100100	 0017601189009,00	
832100200	 0131833045613,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0766610390068,00	
832700100	 0305532543091,00	
832700101	 0011629878013,00	
832700102	 0216375919023,00	
832700103	 0077526746055,00	
832700104	 0000000000000,00	
832700200	 0461077846977,00	
832700201	 0000000000000,00	
832700202	 0461077846977,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 22130046552725,00	
833050000	 5280975054982,00	
833050100	 0000493961464,00	
833050200	 5280481093518,00	
833100000	 3003795027373,00	
833200000	 13845276470370,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000020873594,00	
833360000	 0000053941685,00	
833370000	 0000000000000,00	
833380000	 0000132963904,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0029739106781,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0029739106781,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 5287339553445,00	
841000100	 0000000000000,00	
841000200	 0007949268000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0031303800000,00	
841000600	 5248086485445,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0004548314823,00	
844200000	 0000365239985,00	
844300000	 0005059884504,00	
844400000	 4649980280000,00	
844400100	 4649980280000,00	
844400200	 0000000000000,00	
844500000	 1993335030000,00	
844500100	 1147422280000,00	
844500200	 0000000000000,00	
844500300	 0845912750000,00	
844600000	 0003078855689,00	
845250000	 0547966574529,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000681837732,00	
845250400	 0000000000000,00	
845250500	 0547284736797,00	
845250501	 0379542312709,00	
845250502	 0000000000000,00	
845250503	 0009076934727,00	
845250504	 0029158831555,00	
845250505	 0078879596699,00	
845250509	 0050627061107,00	
845250600	 0000000000000,00	
845250601	 0000000000000,00	
845250602	 0000000000000,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0042054222892,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0011605625522,00	
845500400	 0000000000000,00	
845500500	 0030448597370,00	
845500501	 0001669163146,00	
845500502	 0000000000000,00	
845500503	 0000437402136,00	
845500504	 0001023042851,00	
845500509	 0027318989237,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0008879258312,00	
847100000	 0012727013570,00	
847100100	 0000058311780,00	
847100200	 0008932253464,00	
847100300	 0000788741478,00	
847100400	 0000487948333,00	
847100500	 0000183324073,00	
847100600	 0000107764609,00	
847100700	 0002168669833,00	
847200000	 0003847755258,00	
847200100	 0000005000000,00	
847200200	 0003522744591,00	
847200300	 0000002407197,00	
847200400	 0000000000000,00	
847200500	 0000002547367,00	
847200600	 0000000284551,00	
847200700	 0000314771552,00	
851000000	 15183985906971,00	
851100000	 0326181003948,00	
851200000	 14857804903023,00	
852000000	 0306726032575,00	
852100000	 0000000000000,00	
852200000	 0306726032575,00	
853000000	 0156913599022,00	
853100000	 0000000000000,00	
853200000	 0156913599022,00	
854000000	 19832589686451,00	
854200000	 4554758281286,00	
854300000	 10786562118845,00	
854400000	 4491269286320,00	
855000000	 0741807347169,00	
855200000	 0279941486342,00	
855300000	 0261221008334,00	
855400000	 0200644852493,00	
856050000	 4478139274267,00	
856050100	 0451066095438,00	
856050200	 0507345983645,00	
856050300	 0000000000000,00	
856050400	 2220123617825,00	
856050500	 0000000000000,00	
856050600	 1245775838720,00	
856050800	 0053827738639,00	
856050900	 0000000000000,00	
856150000	 0110510087291,00	
856150100	 0007544261162,00	
856150200	 0000000000000,00	
856150300	 0000000000000,00	
856150400	 0098819579508,00	
856150500	 0000000000000,00	
856150600	 0004146246621,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0003267139450,00	
856250100	 0000050354002,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002648039362,00	
856250500	 0000000000000,00	
856250600	 0000568746086,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0478781016459,00	
856350100	 0000559408869,00	
856350200	 0000655387401,00	
856350300	 0000000000000,00	
856350400	 0049081580981,00	
856350500	 0000000000000,00	
856350600	 0428484639208,00	
856350700	 0000000000000,00	
856350800	 0000000000000,00	
856350900	 0000000000000,00	
856450000	 0001559140936,00	
856450100	 0000000000000,00	
856450200	 0000000000000,00	
856450300	 0000000000000,00	
856450400	 0000300982713,00	
856450500	 0000000000000,00	
856450600	 0001258158223,00	
856450700	 0000000000000,00	
856450800	 0000000000000,00	
856450900	 0000000000000,00	
856550000	 7645990806936,00	
856550100	 0000000000000,00	
856550200	 0000000000000,00	
856550300	 0000000000000,00	
856550400	 1435550198303,00	
856550500	 6210440608633,00	
856550600	 0000000000000,00	
856650000	 0014706919889,00	
856650100	 0000000000000,00	
856650200	 0000000000000,00	
856650300	 0000000000000,00	
856650400	 0002315865290,00	
856650500	 0012391054599,00	
856650600	 0000000000000,00	
856750000	 0000000000000,00	
856750100	 0000000000000,00	
856750200	 0000000000000,00	
856750300	 0000000000000,00	
856750400	 0000000000000,00	
856750500	 0000000000000,00	
856750600	 0000000000000,00	
856750800	 0000000000000,00	
856750900	 0000000000000,00	
856850000	 0000000000000,00	
856850100	 0000000000000,00	
856850200	 0000000000000,00	
856850300	 0000000000000,00	
856850400	 0000000000000,00	
856850500	 0000000000000,00	
856850600	 0000000000000,00	
856850800	 0000000000000,00	
856850900	 0000000000000,00	
856950000	 0000000000000,00	
856950100	 0000000000000,00	
856950200	 0000000000000,00	
856950300	 0000000000000,00	
856950400	 0000000000000,00	
856950500	 0000000000000,00	
856950600	 0000000000000,00	
856950800	 0000000000000,00	
856950900	 0000000000000,00	
857000000	 0374619397877,00	
857100000	 0000000000000,00	
