014	SCOTIABANK CHILE
811000000	 1026006197142,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0534064516162,00	
811200100	 0418533456902,00	
811200101	 0418043723366,00	
811200102	 0000000000000,00	
811200103	 0000489733536,00	
811200104	 0000000000000,00	
811200600	 0009868368750,00	
811200700	 0004224384265,00	
811200800	 0000256402154,00	
811200900	 0001493200158,00	
811201000	 0020862124771,00	
811201100	 0078655429561,00	
811201200	 0000171149601,00	
811300000	 0277320939744,00	
811300100	 0008421690197,00	
811300200	 0002654002931,00	
811300300	 0000000000000,00	
811300400	 0259837254669,00	
811300500	 0003201899849,00	
811300600	 0003206092098,00	
811400000	 0214620741236,00	
811400100	 0098986471483,00	
811400200	 0004531290110,00	
811400300	 0111102973475,00	
811400400	 0000000000000,00	
811400500	 0000000006168,00	
812000000	 0507268938736,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0203429274085,00	
812200100	 0096002761994,00	
812200101	 0095989824495,00	
812200102	 0000000000000,00	
812200103	 0000012937499,00	
812200104	 0000000000000,00	
812200600	 0020864553269,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0013144309825,00	
812201100	 0073417648997,00	
812201200	 0000000000000,00	
812300000	 0192782394936,00	
812300100	 0000055540924,00	
812300200	 0000082985666,00	
812300300	 0000000000000,00	
812300400	 0191032912845,00	
812300500	 0001609610500,00	
812300600	 0000001345001,00	
812400000	 0111057269715,00	
812400100	 0035548945706,00	
812400200	 0000000000000,00	
812400300	 0075508324009,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0135541179667,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0035806388162,00	
813200100	 0016576145115,00	
813200101	 0016494219062,00	
813200102	 0000000000000,00	
813200103	 0000081926053,00	
813200104	 0000000000000,00	
813200600	 0001088621570,00	
813200700	 0001004725654,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000954786862,00	
813201100	 0015159791030,00	
813201200	 0001022317931,00	
813300000	 0005003279730,00	
813300100	 0000084325429,00	
813300200	 0000031589954,00	
813300300	 0000000000000,00	
813300400	 0004691183296,00	
813300500	 0000179173180,00	
813300600	 0000017007871,00	
813400000	 0094731511775,00	
813400100	 0033077709193,00	
813400200	 0001755099238,00	
813400300	 0059891604071,00	
813400400	 0000000000000,00	
813400500	 0000007099273,00	
814000000	 0046480533396,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0012024043549,00	
814200100	 0006383022704,00	
814200101	 0006276341204,00	
814200102	 0000000000000,00	
814200103	 0000106681500,00	
814200104	 0000000000000,00	
814200600	 0000438969216,00	
814200700	 0000154179678,00	
814200800	 0000000000000,00	
814200900	 0000134097932,00	
814201000	 0000896443377,00	
814201100	 0003444061437,00	
814201200	 0000573269205,00	
814300000	 0004510239219,00	
814300100	 0000485196669,00	
814300200	 0000058644590,00	
814300300	 0000000000000,00	
814300400	 0003833969611,00	
814300500	 0000049376604,00	
814300600	 0000083051745,00	
814400000	 0029946250628,00	
814400100	 0017188107008,00	
814400200	 0000717523274,00	
814400300	 0012040060008,00	
814400400	 0000000000000,00	
814400500	 0000000560338,00	
821000000	 33098208633790,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 16105443087978,00	
821200100	 12372091965248,00	
821200101	 12320485487206,00	
821200102	 0000905181857,00	
821200103	 0007291802446,00	
821200104	 0043409493739,00	
821200600	 1788189737390,00	
821200700	 0057730784548,00	
821200800	 0000000000000,00	
821200900	 0277902493564,00	
821201000	 0802087533292,00	
821201100	 0788123423102,00	
821201200	 0019317150834,00	
821300000	 13065763526897,00	
821300100	 0088982813207,00	
821300200	 0040375209008,00	
821300300	 0000000000000,00	
821300400	 12817441409327,00	
821300500	 0041602625977,00	
821300600	 0077361469378,00	
821400000	 3927002018915,00	
821400100	 1855506265835,00	
821400200	 0086652395423,00	
821400300	 1984462332254,00	
821400400	 0000000000000,00	
821400500	 0000381025403,00	
831000000	 7397467646798,00	
831100000	 0477964529185,00	
831100100	 0261112760999,00	
831100200	 0216851768186,00	
831200000	 0129423180610,00	
831300000	 0000000000000,00	
831500000	 0711522993194,00	
831500100	 0546069467142,00	
831500200	 0165453526052,00	
831600000	 5940788963587,00	
831600100	 0691266447746,00	
831600200	 0057375155603,00	
831600300	 0415276939371,00	
831600400	 4776870420867,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0137767980222,00	
831800100	 0055663668376,00	
831800200	 0082104311846,00	
831900000	 0000000000000,00	
832000000	 1443011436509,00	
832100000	 0068464593979,00	
832100100	 0059974594887,00	
832100200	 0008489999092,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 1301803611314,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 1301803611314,00	
832700000	 0072743231216,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0072743231216,00	
832700201	 0000000000000,00	
832700202	 0072743231216,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 9008378442605,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 9008325118440,00	
833200000	 0000000000000,00	
833300000	 0000053324165,00	
833300100	 0000000000000,00	
833300200	 0000053324165,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 3975460163349,00	
841000100	 0109472713344,00	
841000200	 0040470000000,00	
841000300	 0000000000000,00	
841000400	 0057107294805,00	
841000500	 0000000000000,00	
