028	BANCO BICE
8110000	 0000000184163,00	
8111000	 0000000000000,00	
8113000	 0000000171870,00	
8114000	 0000000009290,00	
8115000	 0000000003003,00	
8130000	 0000000004240,00	
8131000	 0000000000000,00	
8133000	 0000000002256,00	
8134000	 0000000000019,00	
8135000	 0000000001965,00	
8140000	 0000000000978,00	
8141000	 0000000000000,00	
8143000	 0000000000610,00	
8144000	 0000000000098,00	
8145000	 0000000000270,00	
8310000	 0000001337179,00	
8311000	 0000000022208,00	
8312000	 0000000014756,00	
8314000	 0000000044483,00	
8315000	 0000000384871,00	
8315100	 0000000378436,00	
8315200	 0000000006435,00	
8317000	 0000000723665,00	
8318000	 0000000117266,00	
8318100	 0000000000000,00	
8318900	 0000000117266,00	
8319000	 0000000029930,00	
8510000	 0000004291732,00	
8511000	 0000000000000,00	
8513000	 0000004291732,00	
8520000	 0000000211267,00	
8521000	 0000000000000,00	
8523000	 0000000211267,00	
8530000	 0000000094402,00	
8531000	 0000000000000,00	
8533000	 0000000094402,00	
8540000	 0000001784124,00	
8543000	 0000000401096,00	
8544000	 0000001230550,00	
8545000	 0000000152478,00	
8560000	 0000000026312,00	
8563000	 0000000014019,00	
8564000	 0000000009290,00	
8565000	 0000000003003,00	
8610000	 0000000897699,00	
8620000	 0000000017529,00	
8630000	 0000000003555,00	
8640000	 0000000417935,00	
8660000	 0000000000461,00	
8700000	 0000000000384,00	
8710000	 0000000000963,00	
8711000	 0000000000002,00	
8712000	 0000000000355,00	
8713000	 0000000000000,00	
8714000	 0000000000009,00	
8715000	 0000000000000,00	
8716000	 0000000000034,00	
8717000	 0000000000563,00	
8720000	 0000000000579,00	
8721000	 0000000000000,00	
8722000	 0000000000573,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000004,00	
8910000	 0000000040067,00	
8911000	 0000000000000,00	
8913000	 0000000034307,00	
8914000	 0000000005034,00	
8915000	 0000000000726,00	
