001	BANCO DE CHILE
8110000	 0000001259671,00	
8111000	 0000000000000,00	
8113000	 0000000582982,00	
8114000	 0000000325981,00	
8115000	 0000000350708,00	
8130000	 0000000291240,00	
8131000	 0000000000000,00	
8133000	 0000000051390,00	
8134000	 0000000006444,00	
8135000	 0000000233406,00	
8140000	 0000000033285,00	
8141000	 0000000000000,00	
8143000	 0000000007225,00	
8144000	 0000000002826,00	
8145000	 0000000023234,00	
8310000	 0000011021720,00	
8311000	 0000000299287,00	
8312000	 0000000101626,00	
8314000	 0000000334348,00	
8315000	 0000002188598,00	
8315100	 0000001813174,00	
8315200	 0000000375424,00	
8317000	 0000007975006,00	
8318000	 0000000122855,00	
8318100	 0000000000000,00	
8318900	 0000000122855,00	
8319000	 0000000000000,00	
8510000	 0000013253774,00	
8511000	 0000000300570,00	
8513000	 0000012953204,00	
8520000	 0000000192717,00	
8521000	 0000000000000,00	
8523000	 0000000192717,00	
8530000	 0000000203812,00	
8531000	 0000000000000,00	
8533000	 0000000203812,00	
8540000	 0000016914068,00	
8543000	 0000004425251,00	
8544000	 0000008939441,00	
8545000	 0000003549376,00	
8560000	 0000001017457,00	
8563000	 0000000340768,00	
8564000	 0000000325981,00	
8565000	 0000000350708,00	
8610000	 0000004165812,00	
8620000	 0000000034248,00	
8630000	 0000000004086,00	
8640000	 0000006787359,00	
8660000	 0000000030215,00	
8700000	 0000000007246,00	
8710000	 0000000013091,00	
8711000	 0000000000004,00	
8712000	 0000000004233,00	
8713000	 0000000000243,00	
8714000	 0000000000025,00	
8715000	 0000000004913,00	
8716000	 0000000000503,00	
8717000	 0000000003170,00	
8720000	 0000000005845,00	
8721000	 0000000000001,00	
8722000	 0000000000807,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000003650,00	
8726000	 0000000000019,00	
8727000	 0000000001368,00	
8910000	 0000000295998,00	
8911000	 0000000000000,00	
8913000	 0000000189777,00	
8914000	 0000000080175,00	
8915000	 0000000026046,00	
