039	ITAÚ CORPBANCA
8110000	 0000001794301,00	
8111000	 0000000000000,00	
8113000	 0000001386467,00	
8114000	 0000000238375,00	
8115000	 0000000169459,00	
8130000	 0000000248897,00	
8131000	 0000000000000,00	
8133000	 0000000102473,00	
8134000	 0000000008231,00	
8135000	 0000000138193,00	
8140000	 0000000048547,00	
8141000	 0000000000000,00	
8143000	 0000000019041,00	
8144000	 0000000002204,00	
8145000	 0000000027302,00	
8310000	 0000005726204,00	
8311000	 0000000693230,00	
8312000	 0000000002403,00	
8314000	 0000000117420,00	
8315000	 0000001451834,00	
8315100	 0000000969744,00	
8315200	 0000000482090,00	
8317000	 0000002683362,00	
8318000	 0000000777955,00	
8318100	 0000000507061,00	
8318900	 0000000270894,00	
8319000	 0000000000000,00	
8510000	 0000011638414,00	
8511000	 0000000055834,00	
8513000	 0000011582580,00	
8520000	 0000000988699,00	
8521000	 0000000000000,00	
8523000	 0000000988699,00	
8530000	 0000000804563,00	
8531000	 0000000000000,00	
8533000	 0000000804563,00	
8540000	 0000009058057,00	
8543000	 0000001890853,00	
8544000	 0000004905557,00	
8545000	 0000002261647,00	
8560000	 0000000639453,00	
8563000	 0000000231619,00	
8564000	 0000000238375,00	
8565000	 0000000169459,00	
8610000	 0000002798708,00	
8620000	 0000000066910,00	
8630000	 0000000016487,00	
8640000	 0000002837574,00	
8660000	 0000000006525,00	
8700000	 0000000005647,00	
8710000	 0000000008696,00	
8711000	 0000000000223,00	
8712000	 0000000002301,00	
8713000	 0000000003220,00	
8714000	 0000000000000,00	
8715000	 0000000000269,00	
8716000	 0000000000500,00	
8717000	 0000000002183,00	
8720000	 0000000003049,00	
8721000	 0000000000001,00	
8722000	 0000000001568,00	
8723000	 0000000000343,00	
8724000	 0000000000000,00	
8725000	 0000000000005,00	
8726000	 0000000000000,00	
8727000	 0000000001132,00	
8910000	 0000000511817,00	
8911000	 0000000000000,00	
8913000	 0000000397816,00	
8914000	 0000000079712,00	
8915000	 0000000034289,00	
