049	BANCO SECURITY
8110000	 0000000452341,00	
8111000	 0000000000000,00	
8113000	 0000000413926,00	
8114000	 0000000011723,00	
8115000	 0000000026692,00	
8130000	 0000000037094,00	
8131000	 0000000000000,00	
8133000	 0000000014815,00	
8134000	 0000000000752,00	
8135000	 0000000021527,00	
8140000	 0000000003289,00	
8141000	 0000000000000,00	
8143000	 0000000001247,00	
8144000	 0000000000009,00	
8145000	 0000000002033,00	
8310000	 0000001175636,00	
8311000	 0000000017925,00	
8312000	 0000000000000,00	
8314000	 0000000012166,00	
8315000	 0000000215512,00	
8315100	 0000000167326,00	
8315200	 0000000048186,00	
8317000	 0000000930033,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003806299,00	
8511000	 0000000000237,00	
8513000	 0000003806062,00	
8520000	 0000000789952,00	
8521000	 0000000000000,00	
8523000	 0000000789952,00	
8530000	 0000000275919,00	
8531000	 0000000000000,00	
8533000	 0000000275919,00	
8540000	 0000001350038,00	
8543000	 0000000221885,00	
8544000	 0000000691220,00	
8545000	 0000000436933,00	
8560000	 0000000055815,00	
8563000	 0000000017400,00	
8564000	 0000000011723,00	
8565000	 0000000026692,00	
8610000	 0000000358329,00	
8620000	 0000000025573,00	
8630000	 0000000003937,00	
8640000	 0000000786416,00	
8660000	 0000000001381,00	
8700000	 0000000000738,00	
8710000	 0000000000891,00	
8711000	 0000000000005,00	
8712000	 0000000000698,00	
8713000	 0000000000000,00	
8714000	 0000000000003,00	
8715000	 0000000000057,00	
8716000	 0000000000001,00	
8717000	 0000000000127,00	
8720000	 0000000000153,00	
8721000	 0000000000000,00	
8722000	 0000000000065,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000076,00	
8726000	 0000000000000,00	
8727000	 0000000000012,00	
8910000	 0000000144834,00	
8911000	 0000000000000,00	
8913000	 0000000130548,00	
8914000	 0000000007953,00	
8915000	 0000000006333,00	
