055	BANCO CONSORCIO
8110000	 0000000180120,00	
8111000	 0000000000000,00	
8113000	 0000000173544,00	
8114000	 0000000002370,00	
8115000	 0000000004206,00	
8130000	 0000000009133,00	
8131000	 0000000000000,00	
8133000	 0000000005099,00	
8134000	 0000000000056,00	
8135000	 0000000003978,00	
8140000	 0000000000453,00	
8141000	 0000000000000,00	
8143000	 0000000000001,00	
8144000	 0000000000000,00	
8145000	 0000000000452,00	
8310000	 0000000107863,00	
8311000	 0000000000000,00	
8312000	 0000000000816,00	
8314000	 0000000000000,00	
8315000	 0000000049451,00	
8315100	 0000000043927,00	
8315200	 0000000005524,00	
8317000	 0000000057596,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002500067,00	
8511000	 0000000000000,00	
8513000	 0000002500067,00	
8520000	 0000000337389,00	
8521000	 0000000000000,00	
8523000	 0000000337389,00	
8530000	 0000000132192,00	
8531000	 0000000000000,00	
8533000	 0000000132192,00	
8540000	 0000000779324,00	
8543000	 0000000047053,00	
8544000	 0000000644036,00	
8545000	 0000000088235,00	
8560000	 0000000007207,00	
8563000	 0000000000631,00	
8564000	 0000000002370,00	
8565000	 0000000004206,00	
8610000	 0000000072470,00	
8620000	 0000000002050,00	
8630000	 0000000000485,00	
8640000	 0000000032656,00	
8660000	 0000000000202,00	
8700000	 0000000001535,00	
8710000	 0000000000253,00	
8711000	 0000000000000,00	
8712000	 0000000000024,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000036,00	
8717000	 0000000000192,00	
8720000	 0000000001788,00	
8721000	 0000000000000,00	
8722000	 0000000001760,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000018,00	
8727000	 0000000000010,00	
8910000	 0000000074684,00	
8911000	 0000000000000,00	
8913000	 0000000071273,00	
8914000	 0000000002000,00	
8915000	 0000000001411,00	
