009	BANCO INTERNACIONAL
8110000	 0000000167766,00	
8111000	 0000000000000,00	
8113000	 0000000164432,00	
8114000	 0000000002805,00	
8115000	 0000000000529,00	
8130000	 0000000004668,00	
8131000	 0000000000000,00	
8133000	 0000000003868,00	
8134000	 0000000000113,00	
8135000	 0000000000687,00	
8140000	 0000000001390,00	
8141000	 0000000000000,00	
8143000	 0000000001255,00	
8144000	 0000000000000,00	
8145000	 0000000000135,00	
8310000	 0000000266788,00	
8311000	 0000000004278,00	
8312000	 0000000000000,00	
8314000	 0000000003215,00	
8315000	 0000000055213,00	
8315100	 0000000055040,00	
8315200	 0000000000173,00	
8317000	 0000000073787,00	
8318000	 0000000130295,00	
8318100	 0000000130295,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001601074,00	
8511000	 0000000000000,00	
8513000	 0000001601074,00	
8520000	 0000000277492,00	
8521000	 0000000000000,00	
8523000	 0000000277492,00	
8530000	 0000000096536,00	
8531000	 0000000000000,00	
8533000	 0000000096536,00	
8540000	 0000000160152,00	
8543000	 0000000109712,00	
8544000	 0000000038153,00	
8545000	 0000000012287,00	
8560000	 0000000003676,00	
8563000	 0000000000342,00	
8564000	 0000000002805,00	
8565000	 0000000000529,00	
8610000	 0000000096055,00	
8620000	 0000000028044,00	
8630000	 0000000000458,00	
8640000	 0000000142136,00	
8660000	 0000000000095,00	
8700000	 0000000000133,00	
8710000	 0000000000151,00	
8711000	 0000000000050,00	
8712000	 0000000000041,00	
8713000	 0000000000000,00	
8714000	 0000000000001,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000058,00	
8720000	 0000000000018,00	
8721000	 0000000000000,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000055382,00	
8911000	 0000000000000,00	
8913000	 0000000053125,00	
8914000	 0000000002121,00	
8915000	 0000000000136,00	
