037	BANCO SANTANDER-CHILE
8110000	 0000001827488,00	
8111000	 0000000000000,00	
8113000	 0000001149931,00	
8114000	 0000000414777,00	
8115000	 0000000262780,00	
8130000	 0000000343999,00	
8131000	 0000000000000,00	
8133000	 0000000133820,00	
8134000	 0000000013493,00	
8135000	 0000000196686,00	
8140000	 0000000062409,00	
8141000	 0000000000000,00	
8143000	 0000000022596,00	
8144000	 0000000007745,00	
8145000	 0000000032068,00	
8310000	 0000010673414,00	
8311000	 0000000432849,00	
8312000	 0000000051718,00	
8314000	 0000000165476,00	
8315000	 0000001086017,00	
8315100	 0000000982982,00	
8315200	 0000000103035,00	
8317000	 0000008625169,00	
8318000	 0000000312185,00	
8318100	 0000000004551,00	
8318900	 0000000307634,00	
8319000	 0000000000000,00	
8510000	 0000010506596,00	
8511000	 0000000010185,00	
8513000	 0000010496411,00	
8520000	 0000001065721,00	
8521000	 0000000000000,00	
8523000	 0000001065721,00	
8530000	 0000000533432,00	
8531000	 0000000000000,00	
8533000	 0000000533432,00	
8540000	 0000021500988,00	
8543000	 0000005051969,00	
8544000	 0000011795267,00	
8545000	 0000004653752,00	
8560000	 0000001109642,00	
8563000	 0000000432085,00	
8564000	 0000000414777,00	
8565000	 0000000262780,00	
8610000	 0000003312670,00	
8620000	 0000000050058,00	
8630000	 0000000011399,00	
8640000	 0000007295225,00	
8660000	 0000000004062,00	
8700000	 0000000005386,00	
8710000	 0000000007765,00	
8711000	 0000000002273,00	
8712000	 0000000001291,00	
8713000	 0000000000369,00	
8714000	 0000000000247,00	
8715000	 0000000000159,00	
8716000	 0000000000866,00	
8717000	 0000000002560,00	
8720000	 0000000002379,00	
8721000	 0000000001945,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000108,00	
8726000	 0000000000003,00	
8727000	 0000000000305,00	
8910000	 0000000511925,00	
8911000	 0000000000000,00	
8913000	 0000000344701,00	
8914000	 0000000118792,00	
8915000	 0000000048432,00	
