051	BANCO FALABELLA
8110000	 0000000237641,00	
8111000	 0000000000000,00	
8113000	 0000000008966,00	
8114000	 0000000032388,00	
8115000	 0000000196287,00	
8130000	 0000000308180,00	
8131000	 0000000000000,00	
8133000	 0000000000952,00	
8134000	 0000000000566,00	
8135000	 0000000306662,00	
8140000	 0000000070292,00	
8141000	 0000000000000,00	
8143000	 0000000000463,00	
8144000	 0000000000251,00	
8145000	 0000000069578,00	
8310000	 0000003238849,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003238809,00	
8318000	 0000000000040,00	
8318100	 0000000000040,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000017,00	
8511000	 0000000000000,00	
8513000	 0000000000017,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000002969412,00	
8543000	 0000000071649,00	
8544000	 0000000491349,00	
8545000	 0000002406414,00	
8560000	 0000000237641,00	
8563000	 0000000008966,00	
8564000	 0000000032388,00	
8565000	 0000000196287,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003229494,00	
8660000	 0000000006855,00	
8700000	 0000000004349,00	
8710000	 0000000005050,00	
8711000	 0000000000013,00	
8712000	 0000000004332,00	
8713000	 0000000000295,00	
8714000	 0000000000052,00	
8715000	 0000000000000,00	
8716000	 0000000000124,00	
8717000	 0000000000234,00	
8720000	 0000000000701,00	
8721000	 0000000000000,00	
8722000	 0000000000668,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000012,00	
8726000	 0000000000020,00	
8727000	 0000000000001,00	
8910000	 0000000093500,00	
8911000	 0000000000000,00	
8913000	 0000000006771,00	
8914000	 0000000013493,00	
8915000	 0000000073236,00	
