049	BANCO SECURITY
8110000	 0000000474570,00	
8111000	 0000000000000,00	
8113000	 0000000440974,00	
8114000	 0000000013599,00	
8115000	 0000000019997,00	
8130000	 0000000020720,00	
8131000	 0000000000000,00	
8133000	 0000000012948,00	
8134000	 0000000000215,00	
8135000	 0000000007557,00	
8140000	 0000000002673,00	
8141000	 0000000000000,00	
8143000	 0000000000891,00	
8144000	 0000000000001,00	
8145000	 0000000001781,00	
8310000	 0000001207224,00	
8311000	 0000000014942,00	
8312000	 0000000000000,00	
8314000	 0000000040437,00	
8315000	 0000000241073,00	
8315100	 0000000162881,00	
8315200	 0000000078192,00	
8317000	 0000000910772,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003558008,00	
8511000	 0000000003315,00	
8513000	 0000003554693,00	
8520000	 0000000878532,00	
8521000	 0000000000000,00	
8523000	 0000000878532,00	
8530000	 0000000310426,00	
8531000	 0000000000000,00	
8533000	 0000000310426,00	
8540000	 0000001446364,00	
8543000	 0000000302452,00	
8544000	 0000000741217,00	
8545000	 0000000402695,00	
8560000	 0000000065858,00	
8563000	 0000000032262,00	
8564000	 0000000013599,00	
8565000	 0000000019997,00	
8610000	 0000000400709,00	
8620000	 0000000022837,00	
8630000	 0000000003537,00	
8640000	 0000000778476,00	
8660000	 0000000001665,00	
8700000	 0000000000201,00	
8710000	 0000000000355,00	
8711000	 0000000000000,00	
8712000	 0000000000322,00	
8713000	 0000000000009,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000023,00	
8720000	 0000000000154,00	
8721000	 0000000000001,00	
8722000	 0000000000153,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000119809,00	
8911000	 0000000000000,00	
8913000	 0000000105598,00	
8914000	 0000000008516,00	
8915000	 0000000005695,00	
