999	SISTEMA FINANCIERO
8110000	 0000010214469,00	
8111000	 0000000000000,00	
8113000	 0000006051584,00	
8114000	 0000002777711,00	
8115000	 0000001385174,00	
8130000	 0000000860226,00	
8131000	 0000000000000,00	
8133000	 0000000303204,00	
8134000	 0000000040909,00	
8135000	 0000000516113,00	
8140000	 0000000281923,00	
8141000	 0000000000000,00	
8143000	 0000000061639,00	
8144000	 0000000019227,00	
8145000	 0000000201057,00	
8310000	 0000059969194,00	
8311000	 0000002349783,00	
8312000	 0000000420778,00	
8314000	 0000001570437,00	
8315000	 0000009748055,00	
8315100	 0000007776557,00	
8315200	 0000001971498,00	
8317000	 0000042217806,00	
8318000	 0000003655086,00	
8318100	 0000001604183,00	
8318900	 0000002050903,00	
8319000	 0000000007249,00	
8510000	 0000083619295,00	
8511000	 0000001651147,00	
8513000	 0000081968148,00	
8520000	 0000006793486,00	
8521000	 0000000000000,00	
8523000	 0000006793486,00	
8530000	 0000002921218,00	
8531000	 0000000000000,00	
8533000	 0000002921218,00	
8540000	 0000106541120,00	
8543000	 0000024034693,00	
8544000	 0000060589423,00	
8545000	 0000021917004,00	
8560000	 0000006211747,00	
8563000	 0000002048864,00	
8564000	 0000002777710,00	
8565000	 0000001385173,00	
8610000	 0000022264612,00	
8620000	 0000000474017,00	
8630000	 0000000043050,00	
8640000	 0000037065917,00	
8660000	 0000000121598,00	
8700000	 0000000037486,00	
8710000	 0000000053255,00	
8711000	 0000000000198,00	
8712000	 0000000033947,00	
8713000	 0000000001636,00	
8714000	 0000000001450,00	
8715000	 0000000001177,00	
8716000	 0000000004276,00	
8717000	 0000000010571,00	
8720000	 0000000015769,00	
8721000	 0000000001201,00	
8722000	 0000000010538,00	
8723000	 0000000000022,00	
8724000	 0000000000030,00	
8725000	 0000000001472,00	
8726000	 0000000000779,00	
8727000	 0000000001727,00	
8910000	 0000003144877,00	
8911000	 0000000000000,00	
8913000	 0000002010709,00	
8914000	 0000000813573,00	
8915000	 0000000320595,00	
