055	BANCO CONSORCIO
8110000	 0000000200478,00	
8111000	 0000000000000,00	
8113000	 0000000196247,00	
8114000	 0000000001952,00	
8115000	 0000000002279,00	
8130000	 0000000003996,00	
8131000	 0000000000000,00	
8133000	 0000000002388,00	
8134000	 0000000000122,00	
8135000	 0000000001486,00	
8140000	 0000000000452,00	
8141000	 0000000000000,00	
8143000	 0000000000001,00	
8144000	 0000000000000,00	
8145000	 0000000000451,00	
8310000	 0000000109208,00	
8311000	 0000000000000,00	
8312000	 0000000003182,00	
8314000	 0000000000000,00	
8315000	 0000000054068,00	
8315100	 0000000049989,00	
8315200	 0000000004079,00	
8317000	 0000000051958,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002585973,00	
8511000	 0000000000000,00	
8513000	 0000002585973,00	
8520000	 0000000431169,00	
8521000	 0000000000000,00	
8523000	 0000000431169,00	
8530000	 0000000105040,00	
8531000	 0000000000000,00	
8533000	 0000000105040,00	
8540000	 0000001010117,00	
8543000	 0000000066111,00	
8544000	 0000000863665,00	
8545000	 0000000080341,00	
8560000	 0000000004621,00	
8563000	 0000000000390,00	
8564000	 0000000001952,00	
8565000	 0000000002279,00	
8610000	 0000000070666,00	
8620000	 0000000000588,00	
8630000	 0000000000598,00	
8640000	 0000000037248,00	
8660000	 0000000000108,00	
8700000	 0000000000115,00	
8710000	 0000000000115,00	
8711000	 0000000000000,00	
8712000	 0000000000048,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000061,00	
8717000	 0000000000006,00	
8720000	 0000000000000,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000061913,00	
8911000	 0000000000000,00	
8913000	 0000000059384,00	
8914000	 0000000001703,00	
8915000	 0000000000826,00	
