039	ITAÚ CORPBANCA
8110000	 0000001610455,00	
8111000	 0000000000000,00	
8113000	 0000001260627,00	
8114000	 0000000217014,00	
8115000	 0000000132814,00	
8130000	 0000000121084,00	
8131000	 0000000000000,00	
8133000	 0000000041359,00	
8134000	 0000000004845,00	
8135000	 0000000074880,00	
8140000	 0000000028705,00	
8141000	 0000000000000,00	
8143000	 0000000009869,00	
8144000	 0000000002027,00	
8145000	 0000000016809,00	
8310000	 0000006904113,00	
8311000	 0000000422079,00	
8312000	 0000000002348,00	
8314000	 0000000266712,00	
8315000	 0000001414260,00	
8315100	 0000000903242,00	
8315200	 0000000511018,00	
8317000	 0000004014489,00	
8318000	 0000000784225,00	
8318100	 0000000473141,00	
8318900	 0000000311084,00	
8319000	 0000000000000,00	
8510000	 0000011035662,00	
8511000	 0000000057618,00	
8513000	 0000010978044,00	
8520000	 0000000864128,00	
8521000	 0000000000000,00	
8523000	 0000000864128,00	
8530000	 0000000760327,00	
8531000	 0000000000000,00	
8533000	 0000000760327,00	
8540000	 0000009756168,00	
8543000	 0000001994724,00	
8544000	 0000005415893,00	
8545000	 0000002345551,00	
8560000	 0000000551303,00	
8563000	 0000000201475,00	
8564000	 0000000217014,00	
8565000	 0000000132814,00	
8610000	 0000002711767,00	
8620000	 0000000065347,00	
8630000	 0000000007961,00	
8640000	 0000004110094,00	
8660000	 0000000008944,00	
8700000	 0000000004691,00	
8710000	 0000000005605,00	
8711000	 0000000000017,00	
8712000	 0000000002527,00	
8713000	 0000000000104,00	
8714000	 0000000000000,00	
8715000	 0000000000019,00	
8716000	 0000000001912,00	
8717000	 0000000001026,00	
8720000	 0000000000914,00	
8721000	 0000000000064,00	
8722000	 0000000000710,00	
8723000	 0000000000022,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000016,00	
8727000	 0000000000017,00	
8910000	 0000000597793,00	
8911000	 0000000000000,00	
8913000	 0000000486863,00	
8914000	 0000000069492,00	
8915000	 0000000041438,00	
