051	BANCO FALABELLA
8110000	 0000000127499,00	
8111000	 0000000000000,00	
8113000	 0000000006259,00	
8114000	 0000000027624,00	
8115000	 0000000093616,00	
8130000	 0000000061860,00	
8131000	 0000000000000,00	
8133000	 0000000000619,00	
8134000	 0000000000434,00	
8135000	 0000000060807,00	
8140000	 0000000043667,00	
8141000	 0000000000000,00	
8143000	 0000000000309,00	
8144000	 0000000000036,00	
8145000	 0000000043322,00	
8310000	 0000003951432,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003951401,00	
8318000	 0000000000031,00	
8318100	 0000000000031,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000001,00	
8511000	 0000000000000,00	
8513000	 0000000000001,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003245351,00	
8543000	 0000000069289,00	
8544000	 0000000527677,00	
8545000	 0000002648385,00	
8560000	 0000000127498,00	
8563000	 0000000006259,00	
8564000	 0000000027623,00	
8565000	 0000000093616,00	
8610000	 0000000002000,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003944785,00	
8660000	 0000000004647,00	
8700000	 0000000005620,00	
8710000	 0000000007194,00	
8711000	 0000000000000,00	
8712000	 0000000004753,00	
8713000	 0000000000265,00	
8714000	 0000000000033,00	
8715000	 0000000000000,00	
8716000	 0000000000226,00	
8717000	 0000000001917,00	
8720000	 0000000001574,00	
8721000	 0000000000000,00	
8722000	 0000000001043,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000023,00	
8727000	 0000000000508,00	
8910000	 0000000050291,00	
8911000	 0000000000000,00	
8913000	 0000000004901,00	
8914000	 0000000009031,00	
8915000	 0000000036359,00	
