009	BANCO INTERNACIONAL
811000000	 0197180051847,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0195639233355,00	
811200100	 0167880652659,00	
811200101	 0167880652659,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0001692024176,00	
811200700	 0001023555827,00	
811200800	 0000000000000,00	
811200900	 0000491723638,00	
811201000	 0010993758028,00	
811201100	 0013401776235,00	
811201200	 0000155742792,00	
811300000	 0001162495860,00	
811300100	 0000234006861,00	
811300200	 0000723220023,00	
811300300	 0000000000000,00	
811300400	 0000205268976,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0000378322632,00	
811400100	 0000349390990,00	
811400200	 0000024905073,00	
811400300	 0000004026569,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0086403008399,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0080290973412,00	
812200100	 0065825298024,00	
812200101	 0065739645370,00	
812200102	 0000000000000,00	
812200103	 0000085652654,00	
812200104	 0000000000000,00	
812200600	 0000406421864,00	
812200700	 0000173697697,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0001851495315,00	
812201100	 0011994074202,00	
812201200	 0000039986310,00	
812300000	 0000132470393,00	
812300100	 0000013411632,00	
812300200	 0000119058761,00	
812300300	 0000000000000,00	
812300400	 0000000000000,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0005979564594,00	
812400100	 0005976155826,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000003408768,00	
813000000	 0000996541534,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0000923501157,00	
813200100	 0000852876483,00	
813200101	 0000852876483,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000059784537,00	
813201100	 0000010840137,00	
813201200	 0000000000000,00	
813300000	 0000000000000,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0000073040377,00	
813400100	 0000073040377,00	
813400200	 0000000000000,00	
813400300	 0000000000000,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0001420512939,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001413429281,00	
814200100	 0001411919882,00	
814200101	 0001411919882,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000001509399,00	
814201100	 0000000000000,00	
814201200	 0000000000000,00	
814300000	 0000000000000,00	
814300100	 0000000000000,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000007083658,00	
814400100	 0000007083658,00	
814400200	 0000000000000,00	
814400300	 0000000000000,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 2728197537449,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 2630342752449,00	
821200100	 2030595122402,00	
821200101	 1840339880391,00	
821200102	 0000000000000,00	
821200103	 0002699315743,00	
821200104	 0187555926268,00	
821200600	 0102401989161,00	
821200700	 0017891170930,00	
821200800	 0001835663606,00	
821200900	 0033406496620,00	
821201000	 0196566958271,00	
821201100	 0246937671863,00	
821201200	 0000707679596,00	
821300000	 0072029551799,00	
821300100	 0007620981329,00	
821300200	 0007899283049,00	
821300300	 0000000000000,00	
821300400	 0056509287421,00	
821300500	 0000000000000,00	
821300600	 0000000000000,00	
821400000	 0025825233201,00	
821400100	 0022781147937,00	
821400200	 0001251791059,00	
821400300	 0001792294205,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 0309085191135,00	
831100000	 0006241170000,00	
831100100	 0000000000000,00	
831100200	 0006241170000,00	
831200000	 0005605490099,00	
831300000	 0000000000000,00	
831500000	 0056063529334,00	
831500100	 0053868146935,00	
831500200	 0002195382399,00	
