016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1570916711900,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0988283771502,00	
811200100	 0880386500250,00	
811200101	 0874742704040,00	
811200102	 0004786320885,00	
811200103	 0000857475325,00	
811200104	 0000000000000,00	
811200600	 0010786093614,00	
811200700	 0009435164609,00	
811200800	 0006024880578,00	
811200900	 0005236276275,00	
811201000	 0055736006868,00	
811201100	 0012114777352,00	
811201200	 0008564071956,00	
811300000	 0296258104968,00	
811300100	 0000126287109,00	
811300200	 0013558207394,00	
811300300	 0000000000000,00	
811300400	 0277487900978,00	
811300500	 0000000000000,00	
811300600	 0005085709487,00	
811400000	 0286374835430,00	
811400100	 0160087584529,00	
811400200	 0014563838494,00	
811400300	 0110768970814,00	
811400400	 0000000000000,00	
811400500	 0000954441593,00	
812000000	 0642256315075,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0385160470700,00	
812200100	 0327628828860,00	
812200101	 0327478487655,00	
812200102	 0000000000000,00	
812200103	 0000150341205,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003457275078,00	
812200800	 0004981949680,00	
812200900	 0000000000000,00	
812201000	 0030945621990,00	
812201100	 0010873919298,00	
812201200	 0007272875794,00	
812300000	 0196368001720,00	
812300100	 0000115965625,00	
812300200	 0000118299206,00	
812300300	 0000000000000,00	
812300400	 0195080650737,00	
812300500	 0000000000000,00	
812300600	 0001053086152,00	
812400000	 0060727842655,00	
812400100	 0039886831534,00	
812400200	 0003154201776,00	
812400300	 0017021015679,00	
812400400	 0000000000000,00	
812400500	 0000665793666,00	
813000000	 0035310427952,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0008229927158,00	
813200100	 0006369037851,00	
813200101	 0004993280322,00	
813200102	 0000374779391,00	
813200103	 0001000978138,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000142827302,00	
813200900	 0001355478113,00	
813201000	 0000000000000,00	
813201100	 0000321887892,00	
813201200	 0000040696000,00	
813300000	 0000661210731,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000661210731,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0026419290063,00	
813400100	 0007080600644,00	
813400200	 0000972739877,00	
813400300	 0018365949542,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0007818281567,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0002210637519,00	
814200100	 0001572520174,00	
814200101	 0001176220153,00	
814200102	 0000000000000,00	
814200103	 0000396300021,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000239094608,00	
814201000	 0000042291283,00	
814201100	 0000257541245,00	
814201200	 0000099190209,00	
814300000	 0000475828128,00	
814300100	 0000000390873,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000475437255,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0005131815920,00	
814400100	 0003665781587,00	
814400200	 0000101524864,00	
814400300	 0001364215661,00	
814400400	 0000000000000,00	
814400500	 0000000293808,00	
821000000	 46608863316349,00	
821100000	 0686717947980,00	
821100100	 0100000000000,00	
821100200	 0586717947980,00	
821200000	 28970133003147,00	
821200100	 24644379136743,00	
821200101	 12800132594558,00	
