037	BANCO SANTANDER-CHILE
8110000	 0000001663906,00	
8111000	 0000000000000,00	
8113000	 0000001101314,00	
8114000	 0000000394176,00	
8115000	 0000000168416,00	
8130000	 0000000252325,00	
8131000	 0000000000000,00	
8133000	 0000000141807,00	
8134000	 0000000014570,00	
8135000	 0000000095948,00	
8140000	 0000000055687,00	
8141000	 0000000000000,00	
8143000	 0000000018723,00	
8144000	 0000000008759,00	
8145000	 0000000028205,00	
8310000	 0000011482234,00	
8311000	 0000000499613,00	
8312000	 0000000095586,00	
8314000	 0000000353698,00	
8315000	 0000001220076,00	
8315100	 0000001075111,00	
8315200	 0000000144965,00	
8317000	 0000008911977,00	
8318000	 0000000401284,00	
8318100	 0000000003021,00	
8318900	 0000000398263,00	
8319000	 0000000000000,00	
8510000	 0000010482624,00	
8511000	 0000000000825,00	
8513000	 0000010481799,00	
8520000	 0000001194887,00	
8521000	 0000000000000,00	
8523000	 0000001194887,00	
8530000	 0000000510225,00	
8531000	 0000000000000,00	
8533000	 0000000510225,00	
8540000	 0000022631918,00	
8543000	 0000004983212,00	
8544000	 0000012960146,00	
8545000	 0000004688560,00	
8560000	 0000000937824,00	
8563000	 0000000375232,00	
8564000	 0000000394176,00	
8565000	 0000000168416,00	
8610000	 0000003807345,00	
8620000	 0000000150607,00	
8630000	 0000000006590,00	
8640000	 0000007512575,00	
8660000	 0000000005117,00	
8700000	 0000000010183,00	
8710000	 0000000014947,00	
8711000	 0000000000046,00	
8712000	 0000000004396,00	
8713000	 0000000003146,00	
8714000	 0000000000233,00	
8715000	 0000000000171,00	
8716000	 0000000000128,00	
8717000	 0000000006827,00	
8720000	 0000000004764,00	
8721000	 0000000000000,00	
8722000	 0000000002937,00	
8723000	 0000000000562,00	
8724000	 0000000000243,00	
8725000	 0000000000008,00	
8726000	 0000000000032,00	
8727000	 0000000000982,00	
8910000	 0000000438248,00	
8911000	 0000000000000,00	
8913000	 0000000302666,00	
8914000	 0000000095070,00	
8915000	 0000000040512,00	
