049	BANCO SECURITY
8110000	 0000000476197,00	
8111000	 0000000000000,00	
8113000	 0000000446372,00	
8114000	 0000000012426,00	
8115000	 0000000017399,00	
8130000	 0000000030973,00	
8131000	 0000000000000,00	
8133000	 0000000018601,00	
8134000	 0000000000600,00	
8135000	 0000000011772,00	
8140000	 0000000004459,00	
8141000	 0000000000000,00	
8143000	 0000000001833,00	
8144000	 0000000000002,00	
8145000	 0000000002624,00	
8310000	 0000001290138,00	
8311000	 0000000017820,00	
8312000	 0000000000000,00	
8314000	 0000000042653,00	
8315000	 0000000274223,00	
8315100	 0000000186902,00	
8315200	 0000000087321,00	
8317000	 0000000955442,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003769473,00	
8511000	 0000000002206,00	
8513000	 0000003767267,00	
8520000	 0000000896198,00	
8521000	 0000000000000,00	
8523000	 0000000896198,00	
8530000	 0000000312900,00	
8531000	 0000000000000,00	
8533000	 0000000312900,00	
8540000	 0000001500561,00	
8543000	 0000000328837,00	
8544000	 0000000773592,00	
8545000	 0000000398132,00	
8560000	 0000000062999,00	
8563000	 0000000033174,00	
8564000	 0000000012426,00	
8565000	 0000000017399,00	
8610000	 0000000454159,00	
8620000	 0000000022127,00	
8630000	 0000000003555,00	
8640000	 0000000808683,00	
8660000	 0000000001614,00	
8700000	 0000000000355,00	
8710000	 0000000000591,00	
8711000	 0000000000000,00	
8712000	 0000000000528,00	
8713000	 0000000000009,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000002,00	
8717000	 0000000000052,00	
8720000	 0000000000236,00	
8721000	 0000000000001,00	
8722000	 0000000000234,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000001,00	
8727000	 0000000000000,00	
8910000	 0000000099262,00	
8911000	 0000000000000,00	
8913000	 0000000086967,00	
8914000	 0000000007223,00	
8915000	 0000000005072,00	
