051	BANCO FALABELLA
8110000	 0000000112646,00	
8111000	 0000000000000,00	
8113000	 0000000005334,00	
8114000	 0000000027200,00	
8115000	 0000000080112,00	
8130000	 0000000087857,00	
8131000	 0000000000000,00	
8133000	 0000000000981,00	
8134000	 0000000000481,00	
8135000	 0000000086395,00	
8140000	 0000000063440,00	
8141000	 0000000000000,00	
8143000	 0000000000414,00	
8144000	 0000000000188,00	
8145000	 0000000062838,00	
8310000	 0000003665065,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003665034,00	
8318000	 0000000000031,00	
8318100	 0000000000031,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000004,00	
8511000	 0000000000000,00	
8513000	 0000000000004,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003434191,00	
8543000	 0000000068705,00	
8544000	 0000000536642,00	
8545000	 0000002828844,00	
8560000	 0000000112643,00	
8563000	 0000000005333,00	
8564000	 0000000027199,00	
8565000	 0000000080111,00	
8610000	 0000000002000,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003658542,00	
8660000	 0000000004523,00	
8700000	 0000000007975,00	
8710000	 0000000010445,00	
8711000	 0000000000002,00	
8712000	 0000000007312,00	
8713000	 0000000000562,00	
8714000	 0000000000057,00	
8715000	 0000000000000,00	
8716000	 0000000000249,00	
8717000	 0000000002263,00	
8720000	 0000000002470,00	
8721000	 0000000000000,00	
8722000	 0000000001690,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000038,00	
8727000	 0000000000742,00	
8910000	 0000000045072,00	
8911000	 0000000000000,00	
8913000	 0000000004178,00	
8914000	 0000000009305,00	
8915000	 0000000031589,00	
