039	ITAÚ CORPBANCA
8110000	 0000001624000,00	
8111000	 0000000000000,00	
8113000	 0000001294721,00	
8114000	 0000000210271,00	
8115000	 0000000119008,00	
8130000	 0000000186099,00	
8131000	 0000000000000,00	
8133000	 0000000067095,00	
8134000	 0000000007461,00	
8135000	 0000000111543,00	
8140000	 0000000046719,00	
8141000	 0000000000000,00	
8143000	 0000000016751,00	
8144000	 0000000003608,00	
8145000	 0000000026360,00	
8310000	 0000007568802,00	
8311000	 0000000541987,00	
8312000	 0000000002595,00	
8314000	 0000000325970,00	
8315000	 0000001524938,00	
8315100	 0000000955842,00	
8315200	 0000000569096,00	
8317000	 0000004370973,00	
8318000	 0000000802339,00	
8318100	 0000000400463,00	
8318900	 0000000401876,00	
8319000	 0000000000000,00	
8510000	 0000011473828,00	
8511000	 0000000079858,00	
8513000	 0000011393970,00	
8520000	 0000000914101,00	
8521000	 0000000000000,00	
8523000	 0000000914101,00	
8530000	 0000000777169,00	
8531000	 0000000000000,00	
8533000	 0000000777169,00	
8540000	 0000010251016,00	
8543000	 0000002013366,00	
8544000	 0000005722082,00	
8545000	 0000002515568,00	
8560000	 0000000510899,00	
8563000	 0000000181620,00	
8564000	 0000000210271,00	
8565000	 0000000119008,00	
8610000	 0000003125387,00	
8620000	 0000000048018,00	
8630000	 0000000015492,00	
8640000	 0000004369411,00	
8660000	 0000000010494,00	
8700000	 0000000006534,00	
8710000	 0000000008015,00	
8711000	 0000000000019,00	
8712000	 0000000004091,00	
8713000	 0000000000195,00	
8714000	 0000000000000,00	
8715000	 0000000000039,00	
8716000	 0000000001936,00	
8717000	 0000000001735,00	
8720000	 0000000001481,00	
8721000	 0000000000069,00	
8722000	 0000000001186,00	
8723000	 0000000000034,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000021,00	
8727000	 0000000000086,00	
8910000	 0000000556631,00	
8911000	 0000000000000,00	
8913000	 0000000453394,00	
8914000	 0000000066603,00	
8915000	 0000000036634,00	
