016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000000974874,00	
8111000	 0000000000000,00	
8113000	 0000000577358,00	
8114000	 0000000181450,00	
8115000	 0000000216066,00	
8130000	 0000000062696,00	
8131000	 0000000000000,00	
8133000	 0000000024672,00	
8134000	 0000000002009,00	
8135000	 0000000036015,00	
8140000	 0000000014967,00	
8141000	 0000000000000,00	
8143000	 0000000006613,00	
8144000	 0000000000725,00	
8145000	 0000000007629,00	
8310000	 0000005373693,00	
8311000	 0000000112062,00	
8312000	 0000000002403,00	
8314000	 0000000125160,00	
8315000	 0000001190714,00	
8315100	 0000000806159,00	
8315200	 0000000384555,00	
8317000	 0000003731016,00	
8318000	 0000000212338,00	
8318100	 0000000044510,00	
8318900	 0000000167828,00	
8319000	 0000000000000,00	
8510000	 0000010004731,00	
8511000	 0000000182329,00	
8513000	 0000009822402,00	
8520000	 0000000545532,00	
8521000	 0000000000000,00	
8523000	 0000000545532,00	
8530000	 0000000252391,00	
8531000	 0000000000000,00	
8533000	 0000000252391,00	
8540000	 0000009044563,00	
8543000	 0000002441019,00	
8544000	 0000004362869,00	
8545000	 0000002240675,00	
8560000	 0000000689401,00	
8563000	 0000000291885,00	
8564000	 0000000181450,00	
8565000	 0000000216066,00	
8610000	 0000002304013,00	
8620000	 0000000033250,00	
8630000	 0000000012772,00	
8640000	 0000003007510,00	
8660000	 0000000016148,00	
