014	SCOTIABANK CHILE
8110000	 0000000483304,00	
8111000	 0000000000000,00	
8113000	 0000000240371,00	
8114000	 0000000166793,00	
8115000	 0000000076140,00	
8130000	 0000000035346,00	
8131000	 0000000000000,00	
8133000	 0000000005050,00	
8134000	 0000000000740,00	
8135000	 0000000029556,00	
8140000	 0000000014078,00	
8141000	 0000000000000,00	
8143000	 0000000002792,00	
8144000	 0000000001166,00	
8145000	 0000000010120,00	
8310000	 0000003406830,00	
8311000	 0000000115091,00	
8312000	 0000000006901,00	
8314000	 0000000031584,00	
8315000	 0000000209478,00	
8315100	 0000000132678,00	
8315200	 0000000076800,00	
8317000	 0000002794719,00	
8318000	 0000000249057,00	
8318100	 0000000249057,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002854038,00	
8511000	 0000000097643,00	
8513000	 0000002756395,00	
8520000	 0000000154561,00	
8521000	 0000000000000,00	
8523000	 0000000154561,00	
8530000	 0000000043969,00	
8531000	 0000000000000,00	
8533000	 0000000043969,00	
8540000	 0000004936056,00	
8543000	 0000000990480,00	
8544000	 0000002674824,00	
8545000	 0000001270752,00	
8560000	 0000000341551,00	
8563000	 0000000098618,00	
8564000	 0000000166793,00	
8565000	 0000000076140,00	
8610000	 0000000457206,00	
8620000	 0000000001841,00	
8630000	 0000000000258,00	
8640000	 0000002937311,00	
8660000	 0000000010214,00	
