049	BANCO SECURITY
8110000	 0000000194317,00	
8111000	 0000000000000,00	
8113000	 0000000177987,00	
8114000	 0000000005911,00	
8115000	 0000000010419,00	
8130000	 0000000006129,00	
8131000	 0000000000000,00	
8133000	 0000000002023,00	
8134000	 0000000000196,00	
8135000	 0000000003910,00	
8140000	 0000000000528,00	
8141000	 0000000000000,00	
8143000	 0000000000158,00	
8144000	 0000000000000,00	
8145000	 0000000000370,00	
8310000	 0000001057704,00	
8311000	 0000000005642,00	
8312000	 0000000000058,00	
8314000	 0000000022842,00	
8315000	 0000000212388,00	
8315100	 0000000201951,00	
8315200	 0000000010437,00	
8317000	 0000000816774,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002392721,00	
8511000	 0000000000240,00	
8513000	 0000002392481,00	
8520000	 0000000774633,00	
8521000	 0000000000000,00	
8523000	 0000000774633,00	
8530000	 0000000142198,00	
8531000	 0000000000000,00	
8533000	 0000000142198,00	
8540000	 0000001195957,00	
8543000	 0000000251847,00	
8544000	 0000000561139,00	
8545000	 0000000382971,00	
8560000	 0000000027720,00	
8563000	 0000000011390,00	
8564000	 0000000005911,00	
8565000	 0000000010419,00	
8610000	 0000000370677,00	
8620000	 0000000023064,00	
8630000	 0000000001726,00	
8640000	 0000000661675,00	
8660000	 0000000000562,00	
