012	BANCO DEL ESTADO DE CHILE
8110000	 0000001770100,00	
8111000	 0000000000000,00	
8113000	 0000000453832,00	
8114000	 0000001143918,00	
8115000	 0000000172350,00	
8130000	 0000000038322,00	
8131000	 0000000000000,00	
8133000	 0000000011642,00	
8134000	 0000000003307,00	
8135000	 0000000023373,00	
8140000	 0000000015627,00	
8141000	 0000000000000,00	
8143000	 0000000003795,00	
8144000	 0000000006250,00	
8145000	 0000000005582,00	
8310000	 0000004406533,00	
8311000	 0000000411902,00	
8312000	 0000000236691,00	
8314000	 0000000058543,00	
8315000	 0000001340843,00	
8315100	 0000001113901,00	
8315200	 0000000226942,00	
8317000	 0000001482465,00	
8318000	 0000000876089,00	
8318100	 0000000417705,00	
8318900	 0000000458384,00	
8319000	 0000000000000,00	
8510000	 0000007941904,00	
8511000	 0000000430115,00	
8513000	 0000007511789,00	
8520000	 0000000406892,00	
8521000	 0000000000000,00	
8523000	 0000000406892,00	
8530000	 0000000131902,00	
8531000	 0000000000000,00	
8533000	 0000000131902,00	
8540000	 0000011268049,00	
8543000	 0000002592946,00	
8544000	 0000007130660,00	
8545000	 0000001544443,00	
8560000	 0000001570011,00	
8563000	 0000000253743,00	
8564000	 0000001143918,00	
8565000	 0000000172350,00	
8610000	 0000003051545,00	
8620000	 0000000021681,00	
8630000	 0000000006551,00	
8640000	 0000001319283,00	
8660000	 0000000007473,00	
