055	BANCO CONSORCIO
8110000	 0000000045026,00	
8111000	 0000000000000,00	
8113000	 0000000042226,00	
8114000	 0000000000517,00	
8115000	 0000000002283,00	
8130000	 0000000000936,00	
8131000	 0000000000000,00	
8133000	 0000000000150,00	
8134000	 0000000000007,00	
8135000	 0000000000779,00	
8140000	 0000000000212,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000212,00	
8310000	 0000000061731,00	
8311000	 0000000000000,00	
8312000	 0000000006198,00	
8314000	 0000000000000,00	
8315000	 0000000042978,00	
8315100	 0000000039322,00	
8315200	 0000000003656,00	
8317000	 0000000012555,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001667906,00	
8511000	 0000000000000,00	
8513000	 0000001667906,00	
8520000	 0000000029054,00	
8521000	 0000000000000,00	
8523000	 0000000029054,00	
8530000	 0000000024499,00	
8531000	 0000000000000,00	
8533000	 0000000024499,00	
8540000	 0000000152509,00	
8543000	 0000000004068,00	
8544000	 0000000082434,00	
8545000	 0000000066007,00	
8560000	 0000000002813,00	
8563000	 0000000000014,00	
8564000	 0000000000517,00	
8565000	 0000000002282,00	
8610000	 0000000057971,00	
8620000	 0000000001812,00	
8630000	 0000000000850,00	
8640000	 0000000001097,00	
8660000	 0000000000001,00	
