014	SCOTIABANK CHILE
8110000	 0000000510995,00	
8111000	 0000000000000,00	
8113000	 0000000230584,00	
8114000	 0000000182244,00	
8115000	 0000000098167,00	
8130000	 0000000032338,00	
8131000	 0000000000000,00	
8133000	 0000000005285,00	
8134000	 0000000000561,00	
8135000	 0000000026492,00	
8140000	 0000000010269,00	
8141000	 0000000000000,00	
8143000	 0000000001939,00	
8144000	 0000000000636,00	
8145000	 0000000007694,00	
8310000	 0000003643256,00	
8311000	 0000000102151,00	
8312000	 0000000003611,00	
8314000	 0000000041711,00	
8315000	 0000000347370,00	
8315100	 0000000166265,00	
8315200	 0000000181105,00	
8317000	 0000002929067,00	
8318000	 0000000219346,00	
8318100	 0000000219346,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003210624,00	
8511000	 0000000010290,00	
8513000	 0000003200334,00	
8520000	 0000000109423,00	
8521000	 0000000000000,00	
8523000	 0000000109423,00	
8530000	 0000000066802,00	
8531000	 0000000000000,00	
8533000	 0000000066802,00	
8540000	 0000005619221,00	
8543000	 0000001005895,00	
8544000	 0000003095276,00	
8545000	 0000001518050,00	
8560000	 0000000382520,00	
8563000	 0000000102109,00	
8564000	 0000000182244,00	
8565000	 0000000098167,00	
8610000	 0000000568668,00	
8620000	 0000000008017,00	
8630000	 0000000004933,00	
8640000	 0000003050966,00	
8660000	 0000000010672,00	
