037	BANCO SANTANDER-CHILE
8110000	 0000001667145,00	
8111000	 0000000000000,00	
8113000	 0000000951514,00	
8114000	 0000000416560,00	
8115000	 0000000299071,00	
8130000	 0000000107637,00	
8131000	 0000000000000,00	
8133000	 0000000042391,00	
8134000	 0000000005032,00	
8135000	 0000000060214,00	
8140000	 0000000019318,00	
8141000	 0000000000000,00	
8143000	 0000000007887,00	
8144000	 0000000002507,00	
8145000	 0000000008924,00	
8310000	 0000009726626,00	
8311000	 0000000123462,00	
8312000	 0000000093040,00	
8314000	 0000000152985,00	
8315000	 0000001727242,00	
8315100	 0000001052333,00	
8315200	 0000000674909,00	
8317000	 0000007320464,00	
8318000	 0000000309433,00	
8318100	 0000000020182,00	
8318900	 0000000289251,00	
8319000	 0000000000000,00	
8510000	 0000010091390,00	
8511000	 0000000352044,00	
8513000	 0000009739346,00	
8520000	 0000000508667,00	
8521000	 0000000000000,00	
8523000	 0000000508667,00	
8530000	 0000000426562,00	
8531000	 0000000000000,00	
8533000	 0000000426562,00	
8540000	 0000015356336,00	
8543000	 0000002824526,00	
8544000	 0000008328434,00	
8545000	 0000004203376,00	
8560000	 0000001065553,00	
8563000	 0000000349922,00	
8564000	 0000000416560,00	
8565000	 0000000299071,00	
8610000	 0000003714818,00	
8620000	 0000000055777,00	
8630000	 0000000012941,00	
8640000	 0000005935638,00	
8660000	 0000000007452,00	
