009	BANCO INTERNACIONAL
8110000	 0000000089461,00	
8111000	 0000000000000,00	
8113000	 0000000086698,00	
8114000	 0000000002222,00	
8115000	 0000000000541,00	
8130000	 0000000000385,00	
8131000	 0000000000000,00	
8133000	 0000000000239,00	
8134000	 0000000000000,00	
8135000	 0000000000146,00	
8140000	 0000000000336,00	
8141000	 0000000000000,00	
8143000	 0000000000264,00	
8144000	 0000000000000,00	
8145000	 0000000000072,00	
8310000	 0000000075681,00	
8311000	 0000000001130,00	
8312000	 0000000000000,00	
8314000	 0000000003319,00	
8315000	 0000000033806,00	
8315100	 0000000031731,00	
8315200	 0000000002075,00	
8317000	 0000000037426,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000747184,00	
8511000	 0000000000000,00	
8513000	 0000000747184,00	
8520000	 0000000108772,00	
8521000	 0000000000000,00	
8523000	 0000000108772,00	
8530000	 0000000076766,00	
8531000	 0000000000000,00	
8533000	 0000000076766,00	
8540000	 0000000030691,00	
8543000	 0000000007715,00	
8544000	 0000000017437,00	
8545000	 0000000005539,00	
8560000	 0000000004342,00	
8563000	 0000000001579,00	
8564000	 0000000002222,00	
8565000	 0000000000541,00	
8610000	 0000000056877,00	
8620000	 0000000004520,00	
8630000	 0000000006396,00	
8640000	 0000000007845,00	
8660000	 0000000000043,00	
