039	BANCO ITAÚ CHILE
811000000	 1949109409023,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1362425994534,00	
811200100	 1188906685927,00	
811200101	 0980933419220,00	
811200102	 0207680467648,00	
811200103	 0000292799059,00	
811200104	 0000000000000,00	
811200600	 0007045387921,00	
811200700	 0017176985591,00	
811200800	 0000225050162,00	
811200900	 0003624614385,00	
811201000	 0073391257351,00	
811201100	 0066908771632,00	
811201200	 0005147241565,00	
811300000	 0336787491566,00	
811300100	 0000853724118,00	
811300200	 0007981643555,00	
811300300	 0000000000000,00	
811300400	 0310432245246,00	
811300500	 0014078530790,00	
811300600	 0003441347857,00	
811400000	 0249895922923,00	
811400100	 0198755796196,00	
811400200	 0013142579706,00	
811400300	 0035698018197,00	
811400400	 0000062870959,00	
811400500	 0002236657865,00	
812000000	 1237254687951,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0803309877862,00	
812200100	 0698342494985,00	
812200101	 0473083241813,00	
812200102	 0135227679326,00	
812200103	 0090031573846,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000330073409,00	
812200800	 0000208422858,00	
812200900	 0000000000000,00	
812201000	 0054513541613,00	
812201100	 0049915344997,00	
812201200	 0000000000000,00	
812300000	 0306980492775,00	
812300100	 0000593415024,00	
812300200	 0005351795721,00	
812300300	 0000000000000,00	
812300400	 0244098347576,00	
812300500	 0054643161515,00	
812300600	 0002293772939,00	
812400000	 0126964317314,00	
812400100	 0102069948695,00	
812400200	 0000080635043,00	
812400300	 0019919412262,00	
812400400	 0000010260359,00	
812400500	 0004884060955,00	
813000000	 0045755950797,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0020345536576,00	
813200100	 0017351393138,00	
813200101	 0004090520600,00	
813200102	 0013055175178,00	
813200103	 0000205697360,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000182596610,00	
813200800	 0000001450516,00	
813200900	 0000000000000,00	
813201000	 0000472824130,00	
813201100	 0002337272182,00	
813201200	 0000000000000,00	
813300000	 0000318836162,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000316651659,00	
813300500	 0000002184503,00	
813300600	 0000000000000,00	
813400000	 0025091578059,00	
813400100	 0017003257521,00	
813400200	 0000872471266,00	
813400300	 0006685865149,00	
813400400	 0000001291156,00	
813400500	 0000528692967,00	
814000000	 0025887315567,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0022150527289,00	
814200100	 0020090801938,00	
814200101	 0001587699323,00	
814200102	 0018503102615,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000053746503,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0001911514871,00	
814201100	 0000094421139,00	
814201200	 0000000042838,00	
814300000	 0000502619718,00	
814300100	 0000004461959,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000466866194,00	
814300500	 0000031291565,00	
814300600	 0000000000000,00	
814400000	 0003234168560,00	
814400100	 0002373791188,00	
814400200	 0000136911297,00	
814400300	 0000660290942,00	
814400400	 0000001554323,00	
814400500	 0000061620810,00	
821000000	 28507989598836,00	
821100000	 0005605625680,00	
821100100	 0000000000000,00	
821100200	 0005605625680,00	
821200000	 17225622381509,00	
821200100	 13549320662726,00	
821200101	 8932414169198,00	
821200102	 3563031315492,00	
821200103	 1053875178036,00	
821200104	 0000000000000,00	
821200600	 1683965563291,00	
821200700	 0119497850049,00	
821200800	 0039916589772,00	
821200900	 0264889380119,00	
821201000	 1050376125280,00	
821201100	 0517656210272,00	
821201200	 0000000000000,00	
821300000	 7601347316697,00	
821300100	 0009413175476,00	
821300200	 0068761266666,00	
821300300	 0000000000000,00	
821300400	 7137382727837,00	
821300500	 0353010060974,00	
821300600	 0032780085744,00	
821400000	 3675414274950,00	
821400100	 2505087965895,00	
821400200	 0164869451733,00	
821400300	 0954556577764,00	
821400400	 0000887615047,00	
821400500	 0050012664511,00	
831000000	 9149256520770,00	
831100000	 0736513006313,00	
831100100	 0235828725109,00	
831100200	 0500684281204,00	
831200000	 0133569417772,00	
831300000	 0006797247090,00	
831500000	 2240865350262,00	
831500100	 1320406810388,00	
831500200	 0920458539874,00	
831600000	 5565180799944,00	
831600100	 0564527037155,00	
831600200	 0150660528729,00	
831600300	 0810767217349,00	
831600400	 4039226016711,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0466330699389,00	
831800100	 0202372803301,00	
831800200	 0263957896088,00	
831900000	 0000000000000,00	
832000000	 1373228139277,00	
832100000	 0014588788263,00	
832100100	 0010630817641,00	
832100200	 0003957970622,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0965045483141,00	
832500100	 0013741129745,00	
832500200	 0000000000000,00	
832500300	 0951304353396,00	
832700000	 0393593867873,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0393593867873,00	
832700201	 0000000000000,00	
832700202	 0393593867873,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 2894100558509,00	
833050000	 0854854119504,00	
833050100	 0458011598180,00	
833050200	 0396842521324,00	
833100000	 1935697816227,00	
833200000	 0000000000000,00	
833300000	 0103548622778,00	
833300100	 0103548622778,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0514850079233,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0021440519384,00	
833500500	 0000000000000,00	
833500600	 0493409559849,00	
833500700	 0000000000000,00	
841000000	 2654273809990,00	
841000100	 0014656350000,00	
841000200	 0039736421725,00	
841000300	 0023037379617,00	
841000400	 0000000000000,00	
841000500	 0070108207103,00	
841000600	 2506735451545,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0007952723245,00	
844200000	 0000714955246,00	
844300000	 0000902365703,00	
844400000	 0296577875478,00	
844400100	 0014052484000,00	
844400200	 0282525391478,00	
844500000	 2864369841821,00	
844500100	 2827636801821,00	
844500200	 0000000000000,00	
844500300	 0036733040000,00	
844600000	 0000000000000,00	
845250000	 0481683847127,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000896764248,00	
845250400	 0006008171253,00	
845250500	 0356630999503,00	
845250501	 0226672289321,00	
845250502	 0003230863014,00	
845250503	 0018922452288,00	
845250504	 0019026642230,00	
845250505	 0000000000004,00	
845250509	 0088778752646,00	
845250600	 0118147912123,00	
845250601	 0085623106325,00	
845250602	 0014085066329,00	
845250603	 0000000000000,00	
845250609	 0018439739469,00	
845500000	 0160775063348,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0041297116615,00	
845500400	 0000000000000,00	
845500500	 0119477946733,00	
845500501	 0004003393022,00	
845500502	 0005186693570,00	
845500503	 0000362164307,00	
845500504	 0000000000000,00	
845500509	 0109925695834,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0000539182107,00	
847100000	 0001177830501,00	
847100100	 0000002385475,00	
847100200	 0000880337772,00	
847100300	 0000191912000,00	
847100400	 0000000000000,00	
847100500	 0000014249060,00	
847100600	 0000027027640,00	
847100700	 0000061918554,00	
847200000	 0000638648394,00	
847200100	 0000000000000,00	
847200200	 0000317134752,00	
847200300	 0000116423170,00	
847200400	 0000000000000,00	
847200500	 0000000000000,00	
847200600	 0000000000000,00	
847200700	 0000205090472,00	
851000000	 12632730295275,00	
851100000	 0005605625680,00	
851200000	 12627124669595,00	
852000000	 0635131387232,00	
852100000	 0000000000000,00	
852200000	 0635131387232,00	
853000000	 0833891215475,00	
853100000	 0000000000000,00	
853200000	 0833891215475,00	
854000000	 12866794791502,00	
854200000	 2503199868153,00	
854300000	 7241260741761,00	
854400000	 3122334181588,00	
855000000	 0932019258856,00	
855200000	 0345335844367,00	
855300000	 0336787491566,00	
855400000	 0249895922923,00	
856050000	 3690432244535,00	
856050100	 0733589080675,00	
856050200	 0129979426270,00	
856050300	 0006797247090,00	
856050400	 2099799860571,00	
856050500	 0000000000000,00	
856050600	 0456308733841,00	
856050800	 0263957896088,00	
856050900	 0000000000000,00	
856150000	 0053127604311,00	
856150100	 0000398506950,00	
856150200	 0000118480078,00	
856150300	 0000000000000,00	
856150400	 0045255596209,00	
856150500	 0000000000000,00	
856150600	 0007355021074,00	
856150800	 0000000000000,00	
856150900	 0000000000000,00	
856250000	 0002496895428,00	
856250100	 0000000000000,00	
856250200	 0000000000000,00	
856250300	 0000000000000,00	
856250400	 0002249620911,00	
856250500	 0000000000000,00	
856250600	 0000247274517,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 0547891048677,00	
