001	BANCO DE CHILE
811000000	 1210119751905,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0659515955100,00	
811200100	 0558812515510,00	
811200101	 0398932964070,00	
811200102	 0000000000000,00	
811200103	 0159879551440,00	
811200104	 0000000000000,00	
811200600	 0012145574197,00	
811200700	 0006077392763,00	
811200800	 0010156285594,00	
811200900	 0002942148190,00	
811201000	 0054931026415,00	
811201100	 0004003004028,00	
811201200	 0010448008403,00	
811300000	 0267265691562,00	
811300100	 0000145458975,00	
811300200	 0000350677472,00	
811300300	 0000000000000,00	
811300400	 0265591903053,00	
811300500	 0000000000000,00	
811300600	 0001177652062,00	
811400000	 0283338105243,00	
811400100	 0242907221084,00	
811400200	 0002397284179,00	
811400300	 0036495933093,00	
811400400	 0000000000000,00	
811400500	 0001537666887,00	
812000000	 0555913675017,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0311701827260,00	
812200100	 0246645676570,00	
812200101	 0191975460453,00	
812200102	 0000000000000,00	
812200103	 0054670216117,00	
812200104	 0000000000000,00	
812200600	 0009062600188,00	
812200700	 0000000000000,00	
812200800	 0008518353339,00	
812200900	 0000414800895,00	
812201000	 0034784867999,00	
812201100	 0003051403203,00	
812201200	 0009224125066,00	
812300000	 0137209776603,00	
812300100	 0000049183679,00	
812300200	 0000168726920,00	
812300300	 0000000000000,00	
812300400	 0136061154687,00	
812300500	 0000000000000,00	
812300600	 0000930711317,00	
812400000	 0107002071154,00	
812400100	 0081227532384,00	
812400200	 0000000000000,00	
812400300	 0025774538770,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0035892839341,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0006940330474,00	
813200100	 0005753506439,00	
813200101	 0005371458378,00	
813200102	 0000000000000,00	
813200103	 0000382048061,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000091881326,00	
813200800	 0000184765014,00	
813200900	 0000000000000,00	
813201000	 0000268349558,00	
813201100	 0000162405659,00	
813201200	 0000479422478,00	
813300000	 0000398174604,00	
813300100	 0000000941119,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000397233485,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0028554334263,00	
813400100	 0021001498922,00	
813400200	 0000229198829,00	
813400300	 0006991625021,00	
813400400	 0000000000000,00	
813400500	 0000332011491,00	
814000000	 0004352542521,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000953687686,00	
814200100	 0000815873213,00	
814200101	 0000550990794,00	
814200102	 0000000000000,00	
814200103	 0000264882419,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000011785807,00	
814200800	 0000004988484,00	
814200900	 0000000000000,00	
814201000	 0000093458006,00	
814201100	 0000000000000,00	
814201200	 0000027582176,00	
814300000	 0000488801073,00	
814300100	 0000000604914,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000488196159,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0002910053762,00	
814400100	 0002576549468,00	
814400200	 0000017066052,00	
814400300	 0000267452208,00	
