999	SISTEMA FINANCIERO
411000000	 2071480316089,00	
411100000	 1782427361693,00	
411150000	 0011452655356,00	
411150100	 0003559948950,00	
411150101	 0003558821045,00	
411150102	 0000001127905,00	
411150103	 0000000000000,00	
411150200	 0002375155788,00	
411150201	 0000055393660,00	
411150202	 0002319762128,00	
411150203	 0000000000000,00	
411150300	 0004587642225,00	
411150301	 0004587642225,00	
411150302	 0000000000000,00	
411150400	 0000929908393,00	
411150401	 0000929908393,00	
411150402	 0000000000000,00	
411200000	 0099776798031,00	
411200100	 0078757233324,00	
411200101	 0064910816111,00	
411200102	 0013629636193,00	
411200109	 0000216781020,00	
411200200	 0007598744925,00	
411200201	 0006825070741,00	
411200202	 0000429538994,00	
411200209	 0000344135190,00	
411200300	 0013420819782,00	
411200301	 0000000000000,00	
411200302	 0006219136551,00	
411200303	 0000634031368,00	
411200304	 0000110396174,00	
411200309	 0006457255689,00	
411250000	 0026011299564,00	
411250100	 0002727630720,00	
411250101	 0001975486092,00	
411250102	 0000752144628,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0010509722343,00	
411250201	 0000809274554,00	
411250202	 0005884645707,00	
411250203	 0000000000000,00	
411250204	 0000621999518,00	
411250205	 0000059334906,00	
411250206	 0003134467658,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0012773946501,00	
411250301	 0000000000000,00	
411250302	 0011914353179,00	
411250309	 0000859593322,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 0883736626831,00	
411280100	 0692722909033,00	
411280101	 0531981580735,00	
411280102	 0101229099361,00	
411280103	 0002237897921,00	
411280104	 0000308835017,00	
411280105	 0042142730929,00	
411280106	 0014822765070,00	
411280200	 0072131421874,00	
411280201	 0005401704690,00	
411280202	 0032920341483,00	
411280203	 0004213878998,00	
411280204	 0018500143942,00	
411280205	 0000015178709,00	
