016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1996590787534,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1312438253336,00	
811200100	 1188448059044,00	
811200101	 0987622460733,00	
811200102	 0200480599854,00	
811200103	 0000344998457,00	
811200104	 0000000000000,00	
811200600	 0020001307322,00	
811200700	 0011745122681,00	
811200800	 0007513131161,00	
811200900	 0000847878459,00	
811201000	 0057485215606,00	
811201100	 0015575786694,00	
811201200	 0010821752369,00	
811300000	 0410263855925,00	
811300100	 0000064562771,00	
811300200	 0010054852628,00	
811300300	 0000000000000,00	
811300400	 0397216975464,00	
811300500	 0000000000000,00	
811300600	 0002927465062,00	
811400000	 0273888678273,00	
811400100	 0177289384884,00	
811400200	 0018362211221,00	
811400300	 0077843729631,00	
811400400	 0000003888952,00	
811400500	 0000389463585,00	
812000000	 0862069266599,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0502608845019,00	
812200100	 0448831466434,00	
812200101	 0438249910995,00	
812200102	 0010506456336,00	
812200103	 0000075099103,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0005196300783,00	
812200800	 0006442920241,00	
812200900	 0000000000000,00	
812201000	 0019729586575,00	
812201100	 0012246906328,00	
812201200	 0010161664658,00	
812300000	 0323521837398,00	
812300100	 0000062533732,00	
812300200	 0008515712246,00	
812300300	 0000000000000,00	
812300400	 0314447361244,00	
812300500	 0000000000000,00	
812300600	 0000496230176,00	
812400000	 0035938584182,00	
812400100	 0020999447815,00	
812400200	 0003984342478,00	
812400300	 0010873966661,00	
812400400	 0000007777904,00	
812400500	 0000073049324,00	
813000000	 0031759018906,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0008402562541,00	
813200100	 0006494563572,00	
813200101	 0006195385746,00	
813200102	 0000130835833,00	
813200103	 0000168341993,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000712955347,00	
813200900	 0000000000000,00	
813201000	 0000000000000,00	
813201100	 0001195043622,00	
813201200	 0000000000000,00	
813300000	 0000468324837,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000468324837,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0022888131528,00	
813400100	 0007342021381,00	
813400200	 0002225275463,00	
813400300	 0013320834684,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0008634509613,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0002771711783,00	
814200100	 0001361350979,00	
814200101	 0000957838546,00	
814200102	 0000006797528,00	
814200103	 0000396714905,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000167546469,00	
814201000	 0000006205499,00	
814201100	 0001236608836,00	
814201200	 0000000000000,00	
814300000	 0000341536706,00	
814300100	 0000028427287,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000313109419,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0005521261124,00	
814400100	 0002438050134,00	
814400200	 0000172745083,00	
814400300	 0002910465907,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 51894516800007,00	
821100000	 0677897308257,00	
821100100	 0000000000000,00	
821100200	 0677897308257,00	
821200000	 33458064407455,00	
821200100	 28214221940260,00	
821200101	 13693764395995,00	
821200102	 6619101826289,00	
821200103	 7901355717976,00	
821200104	 0000000000000,00	
821200600	 2116500276435,00	
821200700	 0150940372975,00	
821200800	 0069537504673,00	
821200900	 1078835794621,00	
821201000	 1703218142827,00	
821201100	 0113895058948,00	
821201200	 0010915316716,00	
821300000	 14045771448670,00	
821300100	 0000536662149,00	
821300200	 3523840253865,00	
821300300	 10459929003543,00	
821300400	 0000000000000,00	
821300500	 0000000000000,00	
821300600	 0061465529113,00	
821400000	 3712783635625,00	
821400100	 1790402514182,00	
821400200	 0110181315718,00	
821400300	 1769255177855,00	
821400400	 0000419910245,00	
821400500	 0042524717625,00	
831000000	 13209885085388,00	
831100000	 0345552486108,00	
831100100	 0000000000000,00	
831100200	 0345552486108,00	
831200000	 0408762955106,00	
831300000	 0000000000000,00	
831500000	 2878188565738,00	
831500100	 1826951166372,00	
831500200	 1051237399366,00	
831600000	 3612229101300,00	
831600100	 0000000000000,00	
831600200	 0000000000000,00	
831600300	 0008310845887,00	
831600400	 3603918255413,00	
831600500	 0000000000000,00	
831700000	 5083416829240,00	
831700100	 4360536896030,00	
831700200	 0310489653682,00	
831700300	 0412390279528,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0881735147896,00	
831800100	 0001123589085,00	
831800200	 0880611558811,00	
831900000	 0000000000000,00	
832000000	 7803276553667,00	
832100000	 0268252570607,00	
832100100	 0068480449083,00	
832100200	 0199772121524,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 7535023983060,00	
832700100	 7493569801744,00	
832700101	 0000000000000,00	
832700102	 7493569801744,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0041454181316,00	
832700201	 0000000000000,00	
832700202	 0041454181316,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 0022937561999,00	
833050000	 0000000000000,00	
833050100	 0000000000000,00	
833050200	 0000000000000,00	
833100000	 0022937561999,00	
833200000	 0000000000000,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0470154328839,00	
833500100	 0073845258353,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0048064733711,00	
833500500	 0208115317826,00	
833500600	 0140129018949,00	
833500700	 0000000000000,00	
841000000	 0843934826985,00	
841000100	 0047242271592,00	
841000200	 0000000000000,00	
841000300	 0000000000000,00	
841000400	 0285884651415,00	
841000500	 0002003418054,00	
841000600	 0482552016942,00	
841000700	 0026252468982,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0000000000000,00	
844200000	 0000000000000,00	
844300000	 0000000000000,00	
844400000	 0631051492880,00	
844400100	 0631051492880,00	
844400200	 0000000000000,00	
844500000	 1043769331600,00	
844500100	 0602972851600,00	
844500200	 0000000000000,00	
844500300	 0440796480000,00	
844600000	 0000316752228,00	
845250000	 0711921272950,00	
845250100	 0039046499332,00	
845250200	 0000000000000,00	
845250300	 0026559251024,00	
845250400	 0000000000000,00	
845250500	 0572527315773,00	
845250501	 0290006892159,00	
845250502	 0003590128317,00	
845250503	 0061208893113,00	
845250504	 0049240450680,00	
845250505	 0000000000000,00	
845250509	 0168480951504,00	
845250600	 0073788206821,00	
845250601	 0020495178446,00	
845250602	 0053293028375,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0166190047301,00	
845500100	 0006038013088,00	
845500200	 0000000000000,00	
845500300	 0001371060416,00	
845500400	 0000000000000,00	
845500500	 0158780973797,00	
845500501	 0018695504565,00	
845500502	 0006917091166,00	
845500503	 0000000000000,00	
845500504	 0000373773177,00	
845500509	 0132794604889,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0001379496642,00	
847100000	 0001686320902,00	
847100100	 0000000000000,00	
847100200	 0001406512450,00	
847100300	 0000076926917,00	
847100400	 0000146112677,00	
847100500	 0000014308057,00	
847100600	 0000021869149,00	
847100700	 0000020591652,00	
847200000	 0000306824260,00	
847200100	 0000000608415,00	
847200200	 0000289225879,00	
847200300	 0000000000000,00	
847200400	 0000002261209,00	
847200500	 0000012627492,00	
847200600	 0000000100000,00	
847200700	 0000002001265,00	
851000000	 27182656005406,00	
851100000	 0683758664529,00	
851200000	 26498897340877,00	
852000000	 1923814063479,00	
852100000	 0000000000000,00	
852200000	 1923814063479,00	
853000000	 0751762608031,00	
853100000	 0000000000000,00	
853200000	 0751762608031,00	
854000000	 20382832757896,00	
854200000	 3848018134643,00	
854300000	 13612820260957,00	
854400000	 2921994362296,00	
855000000	 1096648522402,00	
855200000	 0412495988204,00	
855300000	 0410263855925,00	
855400000	 0273888678273,00	
856050000	 7799002612155,00	
856050100	 0342855966661,00	
856050200	 0374494965005,00	
856050300	 0000000000000,00	
856050400	 2651412689832,00	
856050500	 3593790114222,00	
856050600	 0000000000000,00	
856050800	 0836448876435,00	
856050900	 0000000000000,00	
856150000	 0223645954976,00	
856150100	 0001412771524,00	
856150200	 0001891898535,00	
856150300	 0000000000000,00	
856150400	 0079112210907,00	
856150500	 0138861418453,00	
856150600	 0000000000000,00	
856150800	 0002367655557,00	
856150900	 0000000000000,00	
856250000	 0008627587040,00	
856250100	 0000000000000,00	
856250200	 0002657197500,00	
856250300	 0000000000000,00	
856250400	 0004974971352,00	
856250500	 0000995418188,00	
856250600	 0000000000000,00	
856250800	 0000000000000,00	
856250900	 0000000000000,00	
856350000	 1149160826462,00	
856350100	 0001283747923,00	
856350200	 0029431239850,00	
856350300	 0000000000000,00	
856350400	 0140609298428,00	
856350500	 0934924646847,00	
856350600	 0000000000000,00	
856350700	 0001123589085,00	
856350800	 0041788304329,00	
856350900	 0000000000000,00	
856450000	 0004828723927,00	
