039	ITAÚ CORPBANCA
8110000	 0000001303059,00	
8111000	 0000000000000,00	
8113000	 0000000947564,00	
8114000	 0000000211646,00	
8115000	 0000000143849,00	
8130000	 0000000056806,00	
8131000	 0000000000000,00	
8133000	 0000000017343,00	
8134000	 0000000001567,00	
8135000	 0000000037896,00	
8140000	 0000000011210,00	
8141000	 0000000000000,00	
8143000	 0000000003014,00	
8144000	 0000000000494,00	
8145000	 0000000007702,00	
8310000	 0000005502220,00	
8311000	 0000000437950,00	
8312000	 0000000000036,00	
8314000	 0000000100265,00	
8315000	 0000001250259,00	
8315100	 0000000876594,00	
8315200	 0000000373665,00	
8317000	 0000002363263,00	
8318000	 0000001350447,00	
8318100	 0000001018857,00	
8318900	 0000000331590,00	
8319000	 0000000000000,00	
8510000	 0000011692554,00	
8511000	 0000000249886,00	
8513000	 0000011442668,00	
8520000	 0000000640793,00	
8521000	 0000000000000,00	
8523000	 0000000640793,00	
8530000	 0000000462536,00	
8531000	 0000000000000,00	
8533000	 0000000462536,00	
8540000	 0000008592906,00	
8543000	 0000001806151,00	
8544000	 0000004250726,00	
8545000	 0000002536029,00	
8560000	 0000000554961,00	
8563000	 0000000199466,00	
8564000	 0000000211646,00	
8565000	 0000000143849,00	
8610000	 0000002337440,00	
8620000	 0000000070177,00	
8630000	 0000000003092,00	
8640000	 0000003084578,00	
8660000	 0000000006933,00	
8700000	 0000000005417,00	
8710000	 0000000005954,00	
8711000	 0000000000141,00	
8712000	 0000000002894,00	
8713000	 0000000000391,00	
8714000	 0000000000000,00	
8715000	 0000000000119,00	
8716000	 0000000000027,00	
8717000	 0000000002382,00	
8720000	 0000000000537,00	
8721000	 0000000000000,00	
8722000	 0000000000435,00	
8723000	 0000000000034,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000068,00	
8910000	 0000000473725,00	
8911000	 0000000000000,00	
8913000	 0000000326371,00	
8914000	 0000000094513,00	
8915000	 0000000052841,00	
