999	SISTEMA FINANCIERO
8110000	 0000009046957,00	
8111000	 0000000000000,00	
8113000	 0000004663743,00	
8114000	 0000002607692,00	
8115000	 0000001775522,00	
8130000	 0000000544321,00	
8131000	 0000000000000,00	
8133000	 0000000125142,00	
8134000	 0000000017507,00	
8135000	 0000000401672,00	
8140000	 0000000115820,00	
8141000	 0000000000000,00	
8143000	 0000000024373,00	
8144000	 0000000013448,00	
8145000	 0000000077999,00	
8310000	 0000055372246,00	
8311000	 0000001971215,00	
8312000	 0000000237803,00	
8314000	 0000001086615,00	
8315000	 0000010048459,00	
8315100	 0000007702764,00	
8315200	 0000002345695,00	
8317000	 0000038538244,00	
8318000	 0000003481704,00	
8318100	 0000001750586,00	
8318900	 0000001731118,00	
8319000	 0000000008206,00	
8510000	 0000078238883,00	
8511000	 0000001941397,00	
8513000	 0000076297486,00	
8520000	 0000004081710,00	
8521000	 0000000000000,00	
8523000	 0000004081710,00	
8530000	 0000001932135,00	
8531000	 0000000000000,00	
8533000	 0000001932135,00	
8540000	 0000090637134,00	
8543000	 0000017950141,00	
8544000	 0000048369483,00	
8545000	 0000024317510,00	
8560000	 0000006164878,00	
8563000	 0000001781665,00	
8564000	 0000002607691,00	
8565000	 0000001775522,00	
8610000	 0000021493284,00	
8620000	 0000000351486,00	
8630000	 0000000041818,00	
8640000	 0000033395264,00	
8660000	 0000000090394,00	
8700000	 0000000014946,00	
8710000	 0000000018296,00	
8711000	 0000000000613,00	
8712000	 0000000010045,00	
8713000	 0000000000889,00	
8714000	 0000000001353,00	
8715000	 0000000000578,00	
8716000	 0000000000518,00	
8717000	 0000000004300,00	
8720000	 0000000003350,00	
8721000	 0000000001425,00	
8722000	 0000000000916,00	
8723000	 0000000000186,00	
8724000	 0000000000196,00	
8725000	 0000000000116,00	
8726000	 0000000000010,00	
8727000	 0000000000501,00	
8910000	 0000003513265,00	
8911000	 0000000000000,00	
8913000	 0000001753065,00	
8914000	 0000001197989,00	
8915000	 0000000562211,00	
