001	BANCO DE CHILE
811000000	 1232131578170,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0679541215828,00	
811200100	 0571293578675,00	
811200101	 0407650896235,00	
811200102	 0000000000000,00	
811200103	 0163642682440,00	
811200104	 0000000000000,00	
811200600	 0015444804286,00	
811200700	 0006174217371,00	
811200800	 0010482638741,00	
811200900	 0003864341667,00	
811201000	 0057959911458,00	
811201100	 0004044145830,00	
811201200	 0010277577800,00	
811300000	 0270474643869,00	
811300100	 0000144668765,00	
811300200	 0000348354173,00	
811300300	 0000000000000,00	
811300400	 0268773504249,00	
811300500	 0000000000000,00	
811300600	 0001208116682,00	
811400000	 0282115718473,00	
811400100	 0242719659770,00	
811400200	 0002331274486,00	
811400300	 0035846821237,00	
811400400	 0000000000000,00	
811400500	 0001217962980,00	
812000000	 0569351449442,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0323802159975,00	
812200100	 0257441183676,00	
812200101	 0200296145754,00	
812200102	 0000000000000,00	
812200103	 0057145037922,00	
812200104	 0000000000000,00	
812200600	 0009400204380,00	
812200700	 0000000000000,00	
812200800	 0008839737822,00	
812200900	 0000600401522,00	
812201000	 0035675096831,00	
812201100	 0002974873173,00	
812201200	 0008870662571,00	
812300000	 0140480319732,00	
812300100	 0000049004403,00	
812300200	 0000168784576,00	
812300300	 0000000000000,00	
812300400	 0139302972416,00	
812300500	 0000000000000,00	
812300600	 0000959558337,00	
812400000	 0105068969735,00	
812400100	 0079140548419,00	
812400200	 0000000000000,00	
812400300	 0025928421316,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0071365199218,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0012210611753,00	
813200100	 0009772024061,00	
813200101	 0008850809813,00	
813200102	 0000000000000,00	
813200103	 0000921214248,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000218482396,00	
813200800	 0000374322639,00	
813200900	 0000000000000,00	
813201000	 0000650819581,00	
813201100	 0000162405659,00	
813201200	 0001032557417,00	
813300000	 0000677279864,00	
813300100	 0000000941119,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000676338745,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0058477307601,00	
813400100	 0042487549867,00	
813400200	 0000446927826,00	
813400300	 0014628069255,00	
813400400	 0000000000000,00	
813400500	 0000914760653,00	
814000000	 0008381769679,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0001799427508,00	
814200100	 0001632609509,00	
814200101	 0001269094499,00	
814200102	 0000000000000,00	
814200103	 0000363515010,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000017699540,00	
814200800	 0000005463366,00	
814200900	 0000000000000,00	
814201000	 0000100379680,00	
814201100	 0000000000000,00	
814201200	 0000043275413,00	
814300000	 0000963201732,00	
814300100	 0000016560832,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000946640900,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0005619140439,00	
814400100	 0004971783944,00	
814400200	 0000031931908,00	
814400300	 0000529005018,00	
814400400	 0000000000000,00	
814400500	 0000086419569,00	
821000000	 39556297798032,00	
821100000	 0344671501254,00	
821100100	 0000000000000,00	
821100200	 0344671501254,00	
821200000	 21088160538030,00	
821200100	 15535425159127,00	
821200101	 12379649283414,00	
821200102	 0022841791049,00	
821200103	 3132934084664,00	
821200104	 0000000000000,00	
821200600	 1972180273371,00	
821200700	 0217324660014,00	
821200800	 0099592081561,00	
821200900	 0722604369329,00	
821201000	 2465827470892,00	
821201100	 0055730175204,00	
821201200	 0019476348532,00	
821300000	 12391831278348,00	
821300100	 0002312856133,00	
821300200	 0017871554353,00	
821300300	 0000000000000,00	
821300400	 12207741936701,00	
821300500	 0000000000000,00	
821300600	 0163904931161,00	
821400000	 5731634480400,00	
821400100	 3622993958277,00	
821400200	 0272484752357,00	
821400300	 1834559707079,00	
821400400	 0000368280330,00	
821400500	 0001227782357,00	
831000000	 14096203950720,00	
831100000	 0357508633072,00	
831100100	 0000000000000,00	
831100200	 0357508633072,00	
831200000	 0449190383795,00	
831300000	 0000000000000,00	
831500000	 2700548114479,00	
831500100	 2253252999064,00	
831500200	 0447295115415,00	
831600000	 10479097145712,00	
831600100	 1559358320235,00	
831600200	 0335668343875,00	
831600300	 1475889661865,00	
831600400	 7108180819737,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0109859673662,00	
831800100	 0000000000000,00	
831800200	 0109859673662,00	
831900000	 0000000000000,00	
832000000	 0988067586098,00	
832100000	 0142927977450,00	
832100100	 0013253198893,00	
832100200	 0129674778557,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0845139608648,00	
832700100	 0329565057332,00	
832700101	 0008009518080,00	
832700102	 0230552580501,00	
832700103	 0091002958751,00	
832700104	 0000000000000,00	
832700200	 0515574551316,00	
832700201	 0000000000000,00	
832700202	 0515574551316,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 28461404077984,00	
833050000	 6647356105512,00	
833050100	 0000301780403,00	
833050200	 6647054325109,00	
833100000	 3498363573252,00	
833200000	 18315684399220,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000008909217,00	
833360000	 0000044391808,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0106557732428,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0033845307030,00	
833500500	 0000000000000,00	
833500600	 0072712425398,00	
833500700	 0000000000000,00	
841000000	 6673637650115,00	
841000100	 0000000000000,00	
841000200	 0042620782120,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0020946324000,00	
841000600	 6610070543995,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0006668060512,00	
844200000	 0000303659819,00	
844300000	 0003913575475,00	
844400000	 4396418900000,00	
844400100	 4396418900000,00	
844400200	 0000000000000,00	
844500000	 6803608772500,00	
844500100	 5882196272500,00	
844500200	 0000000000000,00	
844500300	 0921412500000,00	
844600000	 0001531707956,00	
845250000	 0572448597269,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0001046147800,00	
845250400	 0000000000000,00	
845250500	 0571402449469,00	
845250501	 0386185242964,00	
845250502	 0000000000000,00	
845250503	 0015791962099,00	
845250504	 0028378130021,00	
845250505	 0095833982387,00	
845250509	 0045213131998,00	
845250600	 0000000000000,00	
845250601	 0000000000000,00	
845250602	 0000000000000,00	
845250603	 0000000000000,00	
845250609	 0000000000000,00	
845500000	 0057666770911,00	
845500100	 0000000000000,00	
845500200	 0000000000000,00	
845500300	 0019320877410,00	
845500400	 0000000000000,00	
845500500	 0038345893501,00	
845500501	 0000352290394,00	
845500502	 0000000000000,00	
845500503	 0001699066135,00	
845500504	 0002003258242,00	
845500509	 0034291278730,00	
845500600	 0000000000000,00	
846100000	 0000000000000,00	
847000000	 0004540172794,00	
847100000	 0006735969120,00	
847100100	 0000004700000,00	
847100200	 0005618976323,00	
847100300	 0000239935443,00	
847100400	 0000194211932,00	
847100500	 0000187915902,00	
847100600	 0000043766736,00	
847100700	 0000446462784,00	
847200000	 0002195796326,00	
847200100	 0000000000000,00	
847200200	 0002140012148,00	
847200300	 0000000000000,00	
847200400	 0000000000000,00	
