012	BANCO DEL ESTADO DE CHILE
8110000	 0000001716580,00	
8111000	 0000000000000,00	
8113000	 0000000498776,00	
8114000	 0000001042037,00	
8115000	 0000000175767,00	
8130000	 0000000122400,00	
8131000	 0000000000000,00	
8133000	 0000000037568,00	
8134000	 0000000009045,00	
8135000	 0000000075787,00	
8140000	 0000000043171,00	
8141000	 0000000000000,00	
8143000	 0000000011309,00	
8144000	 0000000015980,00	
8145000	 0000000015882,00	
8310000	 0000004600904,00	
8311000	 0000000439359,00	
8312000	 0000000054342,00	
8314000	 0000000051781,00	
8315000	 0000001375999,00	
8315100	 0000001201753,00	
8315200	 0000000174246,00	
8317000	 0000001455505,00	
8318000	 0000001223918,00	
8318100	 0000000790731,00	
8318900	 0000000433187,00	
8319000	 0000000000000,00	
8510000	 0000008836856,00	
8511000	 0000000782130,00	
8513000	 0000008054726,00	
8520000	 0000000375247,00	
8521000	 0000000000000,00	
8523000	 0000000375247,00	
8530000	 0000000155214,00	
8531000	 0000000000000,00	
8533000	 0000000155214,00	
8540000	 0000011898473,00	
8543000	 0000002782746,00	
8544000	 0000007518952,00	
8545000	 0000001596775,00	
8560000	 0000001487359,00	
8563000	 0000000269555,00	
8564000	 0000001042037,00	
8565000	 0000000175767,00	
8610000	 0000002803701,00	
8620000	 0000000022693,00	
8630000	 0000000002673,00	
8640000	 0000001759738,00	
8660000	 0000000012099,00	
