039	ITAÚ CORPBANCA
8110000	 0000001129848,00	
8111000	 0000000000000,00	
8113000	 0000000898195,00	
8114000	 0000000130320,00	
8115000	 0000000101333,00	
8130000	 0000000139341,00	
8131000	 0000000000000,00	
8133000	 0000000058269,00	
8134000	 0000000002654,00	
8135000	 0000000078418,00	
8140000	 0000000020160,00	
8141000	 0000000000000,00	
8143000	 0000000007995,00	
8144000	 0000000001319,00	
8145000	 0000000010846,00	
8310000	 0000005441357,00	
8311000	 0000000300877,00	
8312000	 0000000000458,00	
8314000	 0000000080305,00	
8315000	 0000001229431,00	
8315100	 0000000856236,00	
8315200	 0000000373195,00	
8317000	 0000002366720,00	
8318000	 0000001463566,00	
8318100	 0000001080857,00	
8318900	 0000000382709,00	
8319000	 0000000000000,00	
8510000	 0000011071570,00	
8511000	 0000000256336,00	
8513000	 0000010815234,00	
8520000	 0000000737656,00	
8521000	 0000000000000,00	
8523000	 0000000737656,00	
8530000	 0000000448010,00	
8531000	 0000000000000,00	
8533000	 0000000448010,00	
8540000	 0000008330538,00	
8543000	 0000002041247,00	
8544000	 0000003910114,00	
8545000	 0000002379177,00	
8560000	 0000000393419,00	
8563000	 0000000161766,00	
8564000	 0000000130320,00	
8565000	 0000000101333,00	
8610000	 0000002236045,00	
8620000	 0000000119651,00	
8630000	 0000000004582,00	
8640000	 0000003076031,00	
8660000	 0000000005048,00	
