028	BANCO BICE
8110000	 0000000072323,00	
8111000	 0000000000000,00	
8113000	 0000000064600,00	
8114000	 0000000004841,00	
8115000	 0000000002882,00	
8130000	 0000000002334,00	
8131000	 0000000000000,00	
8133000	 0000000001085,00	
8134000	 0000000000206,00	
8135000	 0000000001043,00	
8140000	 0000000000489,00	
8141000	 0000000000000,00	
8143000	 0000000000258,00	
8144000	 0000000000002,00	
8145000	 0000000000229,00	
8310000	 0000001239119,00	
8311000	 0000000015396,00	
8312000	 0000000003599,00	
8314000	 0000000035020,00	
8315000	 0000000260286,00	
8315100	 0000000224201,00	
8315200	 0000000036085,00	
8317000	 0000000760237,00	
8318000	 0000000159145,00	
8318100	 0000000000000,00	
8318900	 0000000159145,00	
8319000	 0000000005436,00	
8510000	 0000003317542,00	
8511000	 0000000000955,00	
8513000	 0000003316587,00	
8520000	 0000000187877,00	
8521000	 0000000000000,00	
8523000	 0000000187877,00	
8530000	 0000000046214,00	
8531000	 0000000000000,00	
8533000	 0000000046214,00	
8540000	 0000001130448,00	
8543000	 0000000202554,00	
8544000	 0000000803127,00	
8545000	 0000000124767,00	
8560000	 0000000015243,00	
8563000	 0000000007520,00	
8564000	 0000000004841,00	
8565000	 0000000002882,00	
8610000	 0000000888697,00	
8620000	 0000000034431,00	
8630000	 0000000000923,00	
8640000	 0000000314544,00	
8660000	 0000000000524,00	
