014	SCOTIABANK CHILE
8110000	 0000000518744,00	
8111000	 0000000000000,00	
8113000	 0000000229162,00	
8114000	 0000000187186,00	
8115000	 0000000102396,00	
8130000	 0000000093850,00	
8131000	 0000000000000,00	
8133000	 0000000014765,00	
8134000	 0000000001872,00	
8135000	 0000000077213,00	
8140000	 0000000027887,00	
8141000	 0000000000000,00	
8143000	 0000000004450,00	
8144000	 0000000002206,00	
8145000	 0000000021231,00	
8310000	 0000004024062,00	
8311000	 0000000095650,00	
8312000	 0000000006572,00	
8314000	 0000000047734,00	
8315000	 0000000345373,00	
8315100	 0000000136146,00	
8315200	 0000000209227,00	
8317000	 0000003070282,00	
8318000	 0000000458451,00	
8318100	 0000000458451,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003283074,00	
8511000	 0000000002778,00	
8513000	 0000003280296,00	
8520000	 0000000121745,00	
8521000	 0000000000000,00	
8523000	 0000000121745,00	
8530000	 0000000064866,00	
8531000	 0000000000000,00	
8533000	 0000000064866,00	
8540000	 0000006028719,00	
8543000	 0000001131117,00	
8544000	 0000003289135,00	
8545000	 0000001608467,00	
8560000	 0000000395730,00	
8563000	 0000000106148,00	
8564000	 0000000187186,00	
8565000	 0000000102396,00	
8610000	 0000000589406,00	
8620000	 0000000002250,00	
8630000	 0000000002618,00	
8640000	 0000003418596,00	
8660000	 0000000011192,00	
