009	BANCO INTERNACIONAL
8110000	 0000000104711,00	
8111000	 0000000000000,00	
8113000	 0000000101870,00	
8114000	 0000000002489,00	
8115000	 0000000000352,00	
8130000	 0000000001929,00	
8131000	 0000000000000,00	
8133000	 0000000001534,00	
8134000	 0000000000002,00	
8135000	 0000000000393,00	
8140000	 0000000000664,00	
8141000	 0000000000000,00	
8143000	 0000000000497,00	
8144000	 0000000000000,00	
8145000	 0000000000167,00	
8310000	 0000000234591,00	
8311000	 0000000000981,00	
8312000	 0000000000000,00	
8314000	 0000000005145,00	
8315000	 0000000027070,00	
8315100	 0000000025138,00	
8315200	 0000000001932,00	
8317000	 0000000045375,00	
8318000	 0000000156020,00	
8318100	 0000000156020,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000816095,00	
8511000	 0000000000000,00	
8513000	 0000000816095,00	
8520000	 0000000098499,00	
8521000	 0000000000000,00	
8523000	 0000000098499,00	
8530000	 0000000086473,00	
8531000	 0000000000000,00	
8533000	 0000000086473,00	
8540000	 0000000074765,00	
8543000	 0000000048689,00	
8544000	 0000000020731,00	
8545000	 0000000005345,00	
8560000	 0000000003929,00	
8563000	 0000000001088,00	
8564000	 0000000002489,00	
8565000	 0000000000352,00	
8610000	 0000000065008,00	
8620000	 0000000004632,00	
8630000	 0000000000931,00	
8640000	 0000000163965,00	
8660000	 0000000000055,00	
