001	BANCO DE CHILE
8110000	 0000000832701,00	
8111000	 0000000000000,00	
8113000	 0000000441138,00	
8114000	 0000000149342,00	
8115000	 0000000242221,00	
8130000	 0000000214360,00	
8131000	 0000000000000,00	
8133000	 0000000040030,00	
8134000	 0000000003541,00	
8135000	 0000000170789,00	
8140000	 0000000029719,00	
8141000	 0000000000000,00	
8143000	 0000000007408,00	
8144000	 0000000001864,00	
8145000	 0000000020447,00	
8310000	 0000009972717,00	
8311000	 0000000335438,00	
8312000	 0000000065882,00	
8314000	 0000000099203,00	
8315000	 0000002101953,00	
8315100	 0000001797484,00	
8315200	 0000000304469,00	
8317000	 0000007287398,00	
8318000	 0000000082843,00	
8318100	 0000000000000,00	
8318900	 0000000082843,00	
8319000	 0000000000000,00	
8510000	 0000011338052,00	
8511000	 0000000373402,00	
8513000	 0000010964650,00	
8520000	 0000000125589,00	
8521000	 0000000000000,00	
8523000	 0000000125589,00	
8530000	 0000000211337,00	
8531000	 0000000000000,00	
8533000	 0000000211337,00	
8540000	 0000013673936,00	
8543000	 0000002795673,00	
8544000	 0000007169038,00	
8545000	 0000003709225,00	
8560000	 0000000584522,00	
8563000	 0000000192959,00	
8564000	 0000000149342,00	
8565000	 0000000242221,00	
8610000	 0000003971063,00	
8620000	 0000000011004,00	
8630000	 0000000002276,00	
8640000	 0000005977694,00	
8660000	 0000000010680,00	
