049	BANCO SECURITY
8110000	 0000000226011,00	
8111000	 0000000000000,00	
8113000	 0000000203782,00	
8114000	 0000000007045,00	
8115000	 0000000015184,00	
8130000	 0000000026868,00	
8131000	 0000000000000,00	
8133000	 0000000014018,00	
8134000	 0000000000570,00	
8135000	 0000000012280,00	
8140000	 0000000004259,00	
8141000	 0000000000000,00	
8143000	 0000000001901,00	
8144000	 0000000000329,00	
8145000	 0000000002029,00	
8310000	 0000001195921,00	
8311000	 0000000018326,00	
8312000	 0000000002783,00	
8314000	 0000000027744,00	
8315000	 0000000257093,00	
8315100	 0000000229410,00	
8315200	 0000000027683,00	
8317000	 0000000889975,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002932227,00	
8511000	 0000000001481,00	
8513000	 0000002930746,00	
8520000	 0000000729063,00	
8521000	 0000000000000,00	
8523000	 0000000729063,00	
8530000	 0000000132477,00	
8531000	 0000000000000,00	
8533000	 0000000132477,00	
8540000	 0000001349016,00	
8543000	 0000000281424,00	
8544000	 0000000601749,00	
8545000	 0000000465843,00	
8560000	 0000000037024,00	
8563000	 0000000014795,00	
8564000	 0000000007045,00	
8565000	 0000000015184,00	
8610000	 0000000457154,00	
8620000	 0000000013880,00	
8630000	 0000000005044,00	
8640000	 0000000719613,00	
8660000	 0000000000230,00	
